The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  1.54643802E-01  -1.14544837E-01  -1.42972923E-01
  1.47431758E-01  -8.89885710E-02  -1.09458779E-01
  1.55253125E-01  -7.23361957E-02  -8.56978087E-02
  1.84812039E-01  -5.38191735E-02  -6.12553912E-02
  2.43676647E-01  -5.73212945E-03  -1.36833830E-02
  3.34763949E-01   1.15871401E-01   8.67389801E-02
  4.42462013E-01   3.20463043E-01   2.56049642E-01
  5.37440916E-01   5.16001451E-01   4.53883727E-01
  6.07997844E-01   5.91176931E-01   5.80937659E-01
  6.59883919E-01   5.14348986E-01   5.53902894E-01
  7.01018460E-01   3.11446575E-01   3.55094086E-01
  7.37083422E-01   2.67541002E-02   2.61168376E-02
  7.72182249E-01  -2.91168509E-01  -3.54335124E-01
  8.10058626E-01  -5.89532503E-01  -6.90149860E-01
  8.55275843E-01  -8.05692672E-01  -8.85198687E-01
  9.14519235E-01  -8.60064304E-01  -8.63996704E-01
  9.97055702E-01  -6.57899105E-01  -5.98142271E-01
  1.10860590E+00  -1.39868151E-01  -1.24899348E-01
  1.23368436E+00   5.76202595E-01   4.67687971E-01
  1.34061388E+00   1.16816843E+00   1.03834261E+00
  1.41796193E+00   1.39742206E+00   1.38367897E+00
  1.47349861E+00   1.24770546E+00   1.35340377E+00
  1.51661222E+00   8.11990507E-01   9.35785167E-01
  1.55373288E+00   2.03377772E-01   2.37479038E-01
  1.58931391E+00  -4.67792181E-01  -5.65697325E-01
  1.62725425E+00  -1.09007644E+00  -1.27084094E+00
  1.67218198E+00  -1.53904915E+00  -1.68469957E+00
  1.73084890E+00  -1.66630943E+00  -1.66673802E+00
  1.81277809E+00  -1.31006608E+00  -1.18260116E+00
  1.92438295E+00  -3.95607703E-01  -3.36537676E-01
  2.05072771E+00   8.31942147E-01   6.79326299E-01
  2.15938671E+00   1.82033540E+00   1.62280150E+00
  2.23805122E+00   2.20366719E+00   2.18642029E+00
  2.29439580E+00   1.98106194E+00   2.15290465E+00
  2.33796940E+00   1.31253444E+00   1.51647625E+00
  2.37532783E+00   3.80001444E-01   4.48841239E-01
