           1  8.285212516784668E-002
           2  6.400012969970703E-002
           3  6.103754043579102E-002
           4  6.158018112182617E-002
           5  6.151413917541504E-002
           6  5.729126930236816E-002
           7  5.728793144226074E-002
           8  5.871653556823730E-002
           9  5.839538574218750E-002
          10  5.644178390502930E-002
          11  5.853891372680664E-002
          12  5.910754203796387E-002
          13  5.915331840515137E-002
          14  6.079626083374023E-002
          15  5.845046043395996E-002
          16  5.802392959594727E-002
          17  5.564355850219727E-002
          18  5.697488784790039E-002
          19  5.695796012878418E-002
          20  5.776619911193848E-002
          21  5.668258666992188E-002
          22  5.642771720886230E-002
          23  5.667781829833984E-002
          24  5.774664878845215E-002
          25  5.648040771484375E-002
          26  5.719733238220215E-002
          27  5.618548393249512E-002
          28  5.838489532470703E-002
          29  6.752729415893555E-002
