           1  8.140683174133301E-002
           2  8.358168601989746E-002
           3  8.097052574157715E-002
           4  8.084487915039062E-002
           5  8.131217956542969E-002
           6  7.989740371704102E-002
           7  8.369493484497070E-002
           8  8.097672462463379E-002
           9  7.850337028503418E-002
          10  8.057451248168945E-002
          11  8.016896247863770E-002
          12  8.278465270996094E-002
          13  7.918047904968262E-002
          14  8.191394805908203E-002
          15  8.199167251586914E-002
          16  7.974720001220703E-002
          17  8.298182487487793E-002
          18  7.861375808715820E-002
          19  7.975292205810547E-002
          20  8.175086975097656E-002
          21  8.204007148742676E-002
          22  8.027744293212891E-002
          23  8.034610748291016E-002
          24  8.109998703002930E-002
          25  7.881999015808105E-002
          26  8.244633674621582E-002
          27  8.123230934143066E-002
          28  8.088111877441406E-002
          29  9.285330772399902E-002
