           1   1.06097126007080     
           2   1.11593031883240     
           3   1.08710312843323     
           4   1.11219048500061     
           5   1.08186650276184     
           6   1.12498188018799     
           7   1.06498718261719     
           8   1.09007096290588     
           9   1.09825038909912     
          10   1.06212377548218     
          11   1.12201976776123     
          12   1.06155037879944     
          13   1.11251711845398     
          14   1.08177638053894     
          15   1.06869769096375     
          16   1.12418627738953     
          17   1.05550479888916     
          18   1.10199379920959     
          19   1.09647822380066     
          20   1.07497501373291     
          21   1.12249803543091     
          22   1.08267831802368     
          23   1.09330129623413     
          24   1.11606216430664     
          25   1.07627344131470     
          26   1.08152365684509     
          27   1.09085059165955     
          28   1.09038424491882     
          29   1.17502284049988     
