8.673617379884035e-19,0.00016442424772602089,0.0006090149840092689,0.0012616886011563098,0.0019410273324517668,0.00240166781218026
3.469446951953614e-18,0.00028231457308477975,0.002758851995002343,0.007716420387334638,0.013225108002914904,0.01663489411188887
1.3010426069826053e-18,0.001366962645616919,0.004931847748959964,0.008574262105927927,0.009076554901607843,0.004865756741831636
9.540979117872439e-18,0.002228319942627852,0.008841084734298166,0.01771656337676504,0.024582756719216208,0.026762252488239
4.7704895589362195e-18,0.0019557725107635657,0.01278373613655736,0.030520458477171688,0.04394732126263249,0.04417425759310556
8.239936510889834e-18,0.001377784109485945,0.007400822267536603,0.01717055523490518,0.025016106791664865,0.02598775012000125
6.396792817664476e-18,0.0013097442584228437,0.006521525021448752,0.015092757568499647,0.02120871642504152,0.018992648468055456
8.890457814381136e-18,0.0009849616212353543,0.007059704424840083,0.01995650816028191,0.033198303372190666,0.036866711719574397
2.6020852139652106e-18,0.0023279197055711717,0.006412192996725366,0.005638933491944878,0.004073419609810642,0.0144461313508247
3.848917712323541e-18,0.002432542044795033,0.014642607644935668,0.030569213712551734,0.033835839137990584,0.022259399729613275
4.228388472693467e-18,0.0019800951161767603,0.012694710573108298,0.029136148103690584,0.03716926245095266,0.03368935515615362
6.667843360785852e-18,0.0022113142522195753,0.008140402617469816,0.012859986916771262,0.012136452115324832,0.013074727270757135
1.734723475976807e-18,0.001195465950106995,0.009912092078594772,0.023949967827096193,0.02981386180846883,0.019891098479428274
1.3769367590565906e-17,0.0017325378569232725,0.004271464296779084,0.012751004272620936,0.023773467521533045,0.02620076130973709
2.6020852139652106e-18,0.0023816237536762163,0.010688675543055881,0.015319949870119214,0.007368679291049815,0.010601666617424104
1.1926223897340549e-18,0.002174422487240954,0.013682487593759963,0.026862755052871667,0.025647676034863343,0.015388175437118458
1.0191500421363742e-17,0.0025888745907203547,0.008789207606189417,0.013149412978173342,0.01444686946954761,0.01637293371035983
4.662069341687669e-18,0.001871307794811781,0.009982206274625342,0.018300592928619706,0.01322729189875421,0.002434404122793204
2.168404344971009e-18,0.0011493455762649639,0.007341531726248598,0.020527110288047556,0.024358679597830463,0.012591824695450423
1.5178830414797062e-18,0.0018978072340188714,0.004601139293837487,0.003796126381652112,0.014098852502148419,0.015488309027862048
7.047314121155779e-18,0.002255384007338945,0.011253322129505928,0.01493571576869575,0.010820683944420944,0.011553065281324994
2.3852447794681098e-18,0.003087213278175682,0.010371380951342655,0.011802979301515507,0.011846604895355353,0.00984262828654855
3.903127820947816e-18,0.0026542039822183,0.009542312938648068,0.010586622603700656,0.0035974712700720356,0.008272702959351069
1.0842021724855044e-18,0.0007092922510917118,0.008046469165258677,0.01851001421066678,0.014200740364666207,0.006823059930793563
2.168404344971009e-18,0.001321314732679391,0.000629053735260637,0.010694939020312502,0.0165368831222231,0.008925319847036543
1.734723475976807e-18,0.002919553128774105,0.0099257971781607,0.005888258882497771,0.014681213792406498,0.010470327790606401
1.3010426069826053e-17,0.0043675849387201475,0.013161280517384773,0.007732945902663315,0.01432048420427509,0.008505542416235395
1.734723475976807e-18,0.004436199171240523,0.012275377364790199,0.003942404538500456,0.01153570917549153,0.006258048380729587
2.168404344971009e-18,0.0029602225477493153,0.010846816368186041,0.015050549447483904,0.011529187564793276,0.007917235035783156
8.673617379884035e-19,0.0027006629605445718,0.007182731956307571,0.01667251751187822,0.015401806891763266,0.008687428867239222
1.3010426069826053e-18,0.005045505607731935,0.010729993636824938,0.011103048244899171,0.018376253142911834,0.008682942228796689
1.3444106938820255e-17,0.007646532797256001,0.01669041210765658,0.008210690411683623,0.020123984692533365,0.010268362607828985
9.540979117872439e-18,0.008920619889860456,0.018831953379835887,0.012349131731660056,0.0208441979737402,0.010603729301206196
1.3010426069826053e-18,0.008700254537147996,0.01897181878685923,0.0238590859839528,0.02133139888399114,0.010200568139601516
1.1492543028346347e-17,0.00905327255471032,0.017676235721238234,0.03327878735715264,0.02238566728860616,0.013425392282152974
1.2576745200831851e-17,0.011819003692211777,0.0179572235364238,0.03645682296423789,0.023899346478777287,0.017895213179591894
