The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  3.37759204E+00  -7.93749035E-01  -6.53481057E-01
  3.37759204E+00  -2.16882079E+00  -1.87488678E+00
  3.37759204E+00  -3.03267948E+00  -2.82688398E+00
  3.37759204E+00  -3.31419565E+00  -3.34167121E+00
  3.37759204E+00  -3.08604615E+00  -3.33124152E+00
  3.37759204E+00  -2.46845450E+00  -2.80786616E+00
  3.37759204E+00  -1.58381554E+00  -1.86572968E+00
  3.37759204E+00  -5.44741646E-01  -6.52985615E-01
  3.37759204E+00   5.44741646E-01   6.52985615E-01
  3.37759204E+00   1.58381554E+00   1.86572968E+00
  3.37759204E+00   2.46845450E+00   2.80786616E+00
  3.37759204E+00   3.08604615E+00   3.33124152E+00
  3.37759204E+00   3.31419565E+00   3.34167121E+00
  3.37759204E+00   3.03267948E+00   2.82688398E+00
  3.37759204E+00   2.16882079E+00   1.87488678E+00
  3.37759204E+00   7.93749035E-01   6.53481057E-01
The toroidal mode    2
 Perpend. k-vec  Curvature        Coriolis
  3.41405335E+00  -7.81908436E-01  -6.44651728E-01
  3.40522759E+00  -2.17121020E+00  -1.87783493E+00
  3.39806862E+00  -3.04306505E+00  -2.83738774E+00
  3.39254670E+00  -3.32797670E+00  -3.35632239E+00
  3.38823994E+00  -3.10062258E+00  -3.34766928E+00
  3.38473336E+00  -2.48267555E+00  -2.82468467E+00
  3.38171507E+00  -1.59741035E+00  -1.88235070E+00
  3.37895822E+00  -5.57918882E-01  -6.69369403E-01
  3.37628414E+00   5.31564410E-01   6.36601826E-01
  3.37352936E+00   1.57022073E+00   1.84910865E+00
  3.37051545E+00   2.45423345E+00   2.79104766E+00
  3.36701601E+00   3.07146972E+00   3.31481376E+00
  3.36271976E+00   3.30041460E+00   3.32702003E+00
  3.35721185E+00   3.02229392E+00   2.81638021E+00
  3.35006856E+00   2.16643137E+00   1.87193863E+00
  3.34125430E+00   8.05589634E-01   6.62310386E-01
  3.33167457E+00  -7.62548704E-01  -6.28713165E-01
  3.32284868E+00  -2.11831214E+00  -1.83210599E+00
  3.31568952E+00  -2.96909726E+00  -2.76843936E+00
  3.31016742E+00  -3.24714266E+00  -3.27481822E+00
  3.30586054E+00  -3.02535316E+00  -3.26641948E+00
  3.30235387E+00  -2.42246934E+00  -2.75620013E+00
  3.29933553E+00  -1.55878070E+00  -1.83684510E+00
  3.29657866E+00  -5.44632500E-01  -6.53442925E-01
  3.29390458E+00   5.18278029E-01   6.20675348E-01
  3.29114982E+00   1.53159109E+00   1.80360305E+00
  3.28813597E+00   2.39402724E+00   2.72256312E+00
  3.28463662E+00   2.99620030E+00   3.23356396E+00
  3.28034050E+00   3.21958056E+00   3.24551585E+00
  3.27483277E+00   2.94832613E+00   2.74743182E+00
  3.26768969E+00   2.11353331E+00   1.82620969E+00
  3.25887558E+00   7.86229902E-01   6.46371824E-01
  3.24929586E+00  -7.43188971E-01  -6.12774603E-01
  3.24046983E+00  -2.06541407E+00  -1.78637704E+00
  3.23331047E+00  -2.89512946E+00  -2.69949097E+00
  3.22778820E+00  -3.16630862E+00  -3.19331404E+00
  3.22348119E+00  -2.95008374E+00  -3.18516969E+00
  3.21997442E+00  -2.36226314E+00  -2.68771558E+00
  3.21695603E+00  -1.52015105E+00  -1.79133950E+00
  3.21419913E+00  -5.31346119E-01  -6.37516446E-01
  3.21152505E+00   5.04991647E-01   6.04748869E-01
  3.20877032E+00   1.49296144E+00   1.75809745E+00
  3.20575653E+00   2.33382103E+00   2.65407858E+00
  3.20225728E+00   2.92093088E+00   3.15231417E+00
  3.19796130E+00   3.13874652E+00   3.16401168E+00
  3.19245376E+00   2.87435833E+00   2.67848343E+00
  3.18531089E+00   2.06063524E+00   1.78048074E+00
  3.17649695E+00   7.66870169E-01   6.30433261E-01
  3.16691724E+00  -7.23829239E-01  -5.96836041E-01
  3.15809106E+00  -2.01251600E+00  -1.74064810E+00
  3.15093150E+00  -2.82116167E+00  -2.63054258E+00
  3.14540904E+00  -3.08547458E+00  -3.11180987E+00
  3.14110188E+00  -2.87481432E+00  -3.10391990E+00
  3.13759502E+00  -2.30205693E+00  -2.61923104E+00
  3.13457657E+00  -1.48152141E+00  -1.74583390E+00
  3.13181964E+00  -5.18059737E-01  -6.21589968E-01
  3.12914556E+00   4.91705266E-01   5.88822391E-01
  3.12639087E+00   1.45433179E+00   1.71259184E+00
  3.12337713E+00   2.27361483E+00   2.58559404E+00
  3.11987798E+00   2.84566147E+00   3.07106438E+00
  3.11558216E+00   3.05791248E+00   3.08250750E+00
  3.11007482E+00   2.80039054E+00   2.60953504E+00
  3.10293218E+00   2.00773717E+00   1.73475180E+00
  3.09411841E+00   7.47510437E-01   6.14494699E-01
  3.08453871E+00  -7.04469506E-01  -5.80897478E-01
  3.07571237E+00  -1.95961793E+00  -1.69491915E+00
  3.06855259E+00  -2.74719388E+00  -2.56159419E+00
  3.06302993E+00  -3.00464054E+00  -3.03030569E+00
  3.05872263E+00  -2.79954490E+00  -3.02267010E+00
  3.05521566E+00  -2.24185072E+00  -2.55074650E+00
  3.05219715E+00  -1.44289176E+00  -1.70032830E+00
  3.04944019E+00  -5.04773355E-01  -6.05663489E-01
  3.04676612E+00   4.78418884E-01   5.72895912E-01
  3.04401146E+00   1.41570214E+00   1.66708624E+00
  3.04099779E+00   2.21340862E+00   2.51710950E+00
  3.03749875E+00   2.77039205E+00   2.98981458E+00
  3.03320308E+00   2.97707844E+00   3.00100333E+00
  3.02769595E+00   2.72642275E+00   2.54058665E+00
  3.02055355E+00   1.95483910E+00   1.68902285E+00
  3.01173996E+00   7.28150704E-01   5.98556137E-01
  3.00216027E+00  -6.85109774E-01  -5.64958916E-01
  2.99333377E+00  -1.90671986E+00  -1.64919020E+00
  2.98617376E+00  -2.67322609E+00  -2.49264580E+00
  2.98065090E+00  -2.92380650E+00  -2.94880151E+00
  2.97634343E+00  -2.72427549E+00  -2.94142031E+00
  2.97283636E+00  -2.18164451E+00  -2.48226196E+00
  2.96981778E+00  -1.40426211E+00  -1.65482269E+00
  2.96706080E+00  -4.91486974E-01  -5.89737011E-01
  2.96438672E+00   4.65132502E-01   5.56969434E-01
  2.96163209E+00   1.37707250E+00   1.62158064E+00
  2.95861850E+00   2.15320241E+00   2.44862496E+00
  2.95511957E+00   2.69512263E+00   2.90856479E+00
  2.95082407E+00   2.89624440E+00   2.91949915E+00
  2.94531716E+00   2.65245496E+00   2.47163826E+00
  2.93817501E+00   1.90194103E+00   1.64329390E+00
  2.92936161E+00   7.08790972E-01   5.82617574E-01
  2.91978194E+00  -6.65750041E-01  -5.49020354E-01
  2.91095527E+00  -1.85382180E+00  -1.60346126E+00
  2.90379501E+00  -2.59925829E+00  -2.42369741E+00
  2.89827193E+00  -2.84297246E+00  -2.86729734E+00
  2.89396430E+00  -2.64900607E+00  -2.86017052E+00
  2.89045712E+00  -2.12143831E+00  -2.41377742E+00
  2.88743847E+00  -1.36563246E+00  -1.60931709E+00
  2.88468145E+00  -4.78200592E-01  -5.73810533E-01
  2.88200738E+00   4.51846121E-01   5.41042956E-01
  2.87925279E+00   1.33844285E+00   1.57607504E+00
  2.87623926E+00   2.09299620E+00   2.38014042E+00
  2.87274045E+00   2.61985321E+00   2.82731500E+00
  2.86844513E+00   2.81541036E+00   2.83799497E+00
  2.86293846E+00   2.57848717E+00   2.40268987E+00
  2.85579658E+00   1.84904297E+00   1.59756496E+00
  2.84698338E+00   6.89431239E-01   5.66679012E-01
  2.83740372E+00  -6.46390308E-01  -5.33081791E-01
  2.82857687E+00  -1.80092373E+00  -1.55773231E+00
  2.82141636E+00  -2.52529050E+00  -2.35474902E+00
  2.81589304E+00  -2.76213842E+00  -2.78579316E+00
  2.81158524E+00  -2.57373665E+00  -2.77892073E+00
  2.80807793E+00  -2.06123210E+00  -2.34529288E+00
  2.80505921E+00  -1.32700282E+00  -1.56381149E+00
  2.80230216E+00  -4.64914210E-01  -5.57884054E-01
  2.79962809E+00   4.38559739E-01   5.25116477E-01
  2.79687353E+00   1.29981320E+00   1.53056944E+00
  2.79386009E+00   2.03279000E+00   2.31165588E+00
  2.79036140E+00   2.54458379E+00   2.74606520E+00
  2.78606627E+00   2.73457632E+00   2.75649080E+00
  2.78055985E+00   2.50451937E+00   2.33374148E+00
  2.77341825E+00   1.79614490E+00   1.55183601E+00
  2.76460527E+00   6.70071506E-01   5.50740449E-01
  2.75502562E+00  -6.27030576E-01  -5.17143229E-01
  2.74619858E+00  -1.74802566E+00  -1.51200337E+00
  2.73903780E+00  -2.45132271E+00  -2.28580063E+00
  2.73351423E+00  -2.68130438E+00  -2.70428899E+00
  2.72920625E+00  -2.49846723E+00  -2.69767093E+00
  2.72569882E+00  -2.00102589E+00  -2.27680834E+00
  2.72268002E+00  -1.28837317E+00  -1.51830589E+00
  2.71992293E+00  -4.51627829E-01  -5.41957576E-01
  2.71724886E+00   4.25273357E-01   5.09189999E-01
  2.71449435E+00   1.26118356E+00   1.48506383E+00
  2.71148098E+00   1.97258379E+00   2.24317134E+00
  2.70798243E+00   2.46931437E+00   2.66481541E+00
  2.70368749E+00   2.65374227E+00   2.67498662E+00
  2.69818134E+00   2.43055158E+00   2.26479309E+00
  2.69104005E+00   1.74324683E+00   1.50610707E+00
  2.68222729E+00   6.50711774E-01   5.34801887E-01
  2.67264766E+00  -6.07670843E-01  -5.01204667E-01
  2.66382042E+00  -1.69512759E+00  -1.46627442E+00
  2.65665935E+00  -2.37735492E+00  -2.21685224E+00
  2.65113552E+00  -2.60047034E+00  -2.62278481E+00
  2.64682734E+00  -2.42319781E+00  -2.61642114E+00
  2.64331977E+00  -1.94081968E+00  -2.20832380E+00
  2.64030089E+00  -1.24974352E+00  -1.47280029E+00
  2.63754377E+00  -4.38341447E-01  -5.26031097E-01
  2.63486970E+00   4.11986976E-01   4.93263520E-01
  2.63211523E+00   1.22255391E+00   1.43955823E+00
  2.62910195E+00   1.91237758E+00   2.17468680E+00
  2.62560355E+00   2.39404496E+00   2.58356562E+00
  2.62130882E+00   2.57290823E+00   2.59348245E+00
  2.61580295E+00   2.35658379E+00   2.19584470E+00
  2.60866197E+00   1.69034876E+00   1.46037812E+00
  2.59984947E+00   6.31352041E-01   5.18863325E-01
  2.59026985E+00  -5.88311111E-01  -4.85266104E-01
  2.58144239E+00  -1.64222952E+00  -1.42054548E+00
  2.57428101E+00  -2.30338713E+00  -2.14790385E+00
  2.56875691E+00  -2.51963630E+00  -2.54128063E+00
  2.56444852E+00  -2.34792839E+00  -2.53517135E+00
  2.56094081E+00  -1.88061348E+00  -2.13983926E+00
  2.55792184E+00  -1.21111388E+00  -1.42729469E+00
  2.55516468E+00  -4.25055066E-01  -5.10104619E-01
  2.55249061E+00   3.98700594E-01   4.77337042E-01
  2.54973619E+00   1.18392426E+00   1.39405263E+00
  2.54672300E+00   1.85217137E+00   2.10620226E+00
  2.54322475E+00   2.31877554E+00   2.50231582E+00
  2.53893025E+00   2.49207419E+00   2.51197827E+00
  2.53342468E+00   2.28261600E+00   2.12689631E+00
  2.52628404E+00   1.63745069E+00   1.41464917E+00
  2.51747180E+00   6.11992309E-01   5.02924762E-01
  2.50789221E+00  -5.68951378E-01  -4.69327542E-01
  2.49906451E+00  -1.58933146E+00  -1.37481653E+00
  2.49190281E+00  -2.22941933E+00  -2.07895546E+00
  2.48637841E+00  -2.43880226E+00  -2.45977646E+00
  2.48206979E+00  -2.27265898E+00  -2.45392155E+00
  2.47856193E+00  -1.82040727E+00  -2.07135472E+00
  2.47554287E+00  -1.17248423E+00  -1.38178908E+00
  2.47278567E+00  -4.11768684E-01  -4.94178141E-01
  2.47011161E+00   3.85414213E-01   4.61410564E-01
  2.46735723E+00   1.14529461E+00   1.34854703E+00
  2.46434414E+00   1.79196517E+00   2.03771772E+00
  2.46084605E+00   2.24350612E+00   2.42106603E+00
  2.45655179E+00   2.41124015E+00   2.43047409E+00
  2.45104654E+00   2.20864820E+00   2.05794793E+00
  2.44390628E+00   1.58455263E+00   1.36892023E+00
  2.43509431E+00   5.92632576E-01   4.86986200E-01
  2.42551474E+00  -5.49591646E-01  -4.53388979E-01
  2.41668680E+00  -1.53643339E+00  -1.32908758E+00
  2.40952475E+00  -2.15545154E+00  -2.01000707E+00
  2.40400004E+00  -2.35796822E+00  -2.37827228E+00
  2.39969118E+00  -2.19738956E+00  -2.37267176E+00
  2.39618316E+00  -1.76020106E+00  -2.00287018E+00
  2.39316400E+00  -1.13385458E+00  -1.33628348E+00
  2.39040674E+00  -3.98482302E-01  -4.78251662E-01
  2.38773269E+00   3.72127831E-01   4.45484085E-01
  2.38497836E+00   1.10666497E+00   1.30304143E+00
  2.38196538E+00   1.73175896E+00   1.96923317E+00
  2.37846747E+00   2.16823670E+00   2.33981624E+00
  2.37417346E+00   2.33040611E+00   2.34896992E+00
  2.36866856E+00   2.13468041E+00   1.98899954E+00
  2.36152868E+00   1.53165456E+00   1.32319128E+00
  2.35271702E+00   5.73272844E-01   4.71047638E-01
  2.34313747E+00  -5.30231913E-01  -4.37450417E-01
  2.33430927E+00  -1.48353532E+00  -1.28335864E+00
  2.32714685E+00  -2.08148375E+00  -1.94105868E+00
  2.32162180E+00  -2.27713418E+00  -2.29676811E+00
  2.31731268E+00  -2.12212014E+00  -2.29142197E+00
  2.31380449E+00  -1.69999486E+00  -1.93438564E+00
  2.31078522E+00  -1.09522493E+00  -1.29077788E+00
  2.30802792E+00  -3.85195921E-01  -4.62325184E-01
  2.30535387E+00   3.58841449E-01   4.29557607E-01
  2.30259959E+00   1.06803532E+00   1.25753583E+00
  2.29958673E+00   1.67155275E+00   1.90074863E+00
  2.29608901E+00   2.09296728E+00   2.25856645E+00
  2.29179527E+00   2.24957207E+00   2.26746574E+00
  2.28629074E+00   2.06071262E+00   1.92005115E+00
  2.27915129E+00   1.47875649E+00   1.27746234E+00
  2.27033994E+00   5.53913111E-01   4.55109075E-01
  2.26076042E+00  -5.10872180E-01  -4.21511855E-01
  2.25193194E+00  -1.43063725E+00  -1.23762969E+00
  2.24476912E+00  -2.00751596E+00  -1.87211029E+00
  2.23924371E+00  -2.19630014E+00  -2.21526393E+00
  2.23493432E+00  -2.04685072E+00  -2.21017217E+00
  2.23142594E+00  -1.63978865E+00  -1.86590110E+00
  2.22840656E+00  -1.05659529E+00  -1.24527228E+00
  2.22564920E+00  -3.71909539E-01  -4.46398705E-01
  2.22297516E+00   3.45555068E-01   4.13631128E-01
  2.22022094E+00   1.02940567E+00   1.21203022E+00
  2.21720821E+00   1.61134655E+00   1.83226409E+00
  2.21371068E+00   2.01769787E+00   2.17731665E+00
  2.20941724E+00   2.16873803E+00   2.18596157E+00
  2.20391311E+00   1.98674483E+00   1.85110276E+00
  2.19677411E+00   1.42585842E+00   1.23173339E+00
  2.18796311E+00   5.34553378E-01   4.39170513E-01
  2.17838362E+00  -4.91512448E-01  -4.05573292E-01
  2.16955484E+00  -1.37773918E+00  -1.19190075E+00
  2.16239159E+00  -1.93354816E+00  -1.80316190E+00
  2.15686579E+00  -2.11546610E+00  -2.13375975E+00
  2.15255610E+00  -1.97158130E+00  -2.12892238E+00
  2.14904752E+00  -1.57958244E+00  -1.79741656E+00
  2.14602802E+00  -1.01796564E+00  -1.19976668E+00
  2.14327061E+00  -3.58623158E-01  -4.30472227E-01
  2.14059657E+00   3.32268686E-01   3.97704650E-01
  2.13784242E+00   9.90776024E-01   1.16652462E+00
  2.13482981E+00   1.55114034E+00   1.76377955E+00
  2.13133250E+00   1.94242845E+00   2.09606686E+00
  2.12703939E+00   2.08790399E+00   2.10445739E+00
  2.12153568E+00   1.91277703E+00   1.78215437E+00
  2.11439717E+00   1.37296035E+00   1.18600444E+00
  2.10558654E+00   5.15193646E-01   4.23231951E-01
  2.09600709E+00  -4.72152715E-01  -3.89634730E-01
  2.08717799E+00  -1.32484112E+00  -1.14617180E+00
  2.08001428E+00  -1.85958037E+00  -1.73421351E+00
  2.07448805E+00  -2.03463206E+00  -2.05225558E+00
  2.07017805E+00  -1.89631188E+00  -2.04767259E+00
  2.06666925E+00  -1.51937623E+00  -1.72893202E+00
  2.06364962E+00  -9.79335991E-01  -1.15426107E+00
  2.06089215E+00  -3.45336776E-01  -4.14545749E-01
  2.05821811E+00   3.18982305E-01   3.81778172E-01
  2.05546404E+00   9.52146376E-01   1.12101902E+00
  2.05245158E+00   1.49093413E+00   1.69529501E+00
  2.04895450E+00   1.86715903E+00   2.01481707E+00
  2.04466173E+00   2.00706995E+00   2.02295322E+00
  2.03915849E+00   1.83880924E+00   1.71320598E+00
  2.03202051E+00   1.32006229E+00   1.14027550E+00
  2.02321029E+00   4.95833913E-01   4.07293388E-01
  2.01363087E+00  -4.52792983E-01  -3.73696168E-01
  2.00480142E+00  -1.27194305E+00  -1.10044285E+00
  1.99763721E+00  -1.78561258E+00  -1.66526512E+00
  1.99211053E+00  -1.95379802E+00  -1.97075140E+00
  1.98780019E+00  -1.82104247E+00  -1.96642279E+00
  1.98429116E+00  -1.45917003E+00  -1.66044748E+00
  1.98127138E+00  -9.40706344E-01  -1.10875547E+00
  1.97851385E+00  -3.32050394E-01  -3.98619270E-01
  1.97583981E+00   3.05695923E-01   3.65851693E-01
  1.97308581E+00   9.13516729E-01   1.07551342E+00
  1.97007351E+00   1.43072792E+00   1.62681047E+00
  1.96657669E+00   1.79188961E+00   1.93356727E+00
  1.96228429E+00   1.92623591E+00   1.94144904E+00
  1.95678155E+00   1.76484145E+00   1.64425759E+00
  1.94964415E+00   1.26716422E+00   1.09454655E+00
  1.94083437E+00   4.76474181E-01   3.91354826E-01
  1.93125499E+00  -4.33433250E-01  -3.57757605E-01
  1.92242517E+00  -1.21904498E+00  -1.05471391E+00
  1.91526042E+00  -1.71164479E+00  -1.59631673E+00
  1.90973325E+00  -1.87296398E+00  -1.88924723E+00
  1.90542254E+00  -1.74577305E+00  -1.88517300E+00
  1.90191325E+00  -1.39896382E+00  -1.59196294E+00
  1.89889332E+00  -9.02076696E-01  -1.06324987E+00
  1.89613572E+00  -3.18764013E-01  -3.82692792E-01
  1.89346169E+00   2.92409541E-01   3.49925215E-01
  1.89070777E+00   8.74887082E-01   1.03000782E+00
  1.88769564E+00   1.37052172E+00   1.55832593E+00
