           1  0.256451368331909     
           2  0.221962928771973     
           3  0.199148178100586     
           4  0.120831727981567     
           5  0.120592832565308     
           6  0.117081403732300     
           7  0.118808269500732     
           8  0.120064973831177     
           9  0.118158102035522     
          10  0.115681886672974     
          11  0.118648290634155     
          12  0.120355367660522     
          13  0.116462945938110     
          14  0.121047496795654     
          15  0.120719194412231     
          16  0.118455410003662     
          17  0.118467092514038     
          18  0.122159004211426     
          19  0.116271018981934     
          20  0.120347499847412     
          21  0.119178295135498     
          22  0.121692419052124     
          23  0.120994567871094     
          24  0.121049404144287     
          25  0.119443178176880     
          26  0.115300416946411     
          27  0.120967864990234     
          28  0.119961023330688     
          29  0.127375841140747     
