The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  2.21562573E-01  -2.07604925E-01  -2.11845625E-01
  2.40497688E-01  -1.82554133E-01  -1.72909334E-01
  2.64758937E-01  -1.13760851E-01  -1.01285061E-01
  2.94086728E-01   7.49198194E-04  -2.44602773E-03
  3.25235997E-01   1.42720570E-01   1.14436763E-01
  3.53428933E-01   2.74158315E-01   2.34060543E-01
  3.76105778E-01   3.59876343E-01   3.32712190E-01
  3.93596319E-01   3.85178036E-01   3.85851665E-01
  4.07312559E-01   3.52848804E-01   3.78573026E-01
  4.18576439E-01   2.73696267E-01   3.09189209E-01
  4.28370369E-01   1.60708761E-01   1.87293119E-01
  4.37412151E-01   2.69365829E-02   3.03285897E-02
  4.46275746E-01  -1.14784821E-01  -1.39553847E-01
  4.55497487E-01  -2.51340810E-01  -2.98099968E-01
  4.65673686E-01  -3.68503277E-01  -4.21312557E-01
  4.77567508E-01  -4.50024990E-01  -4.88091433E-01
  4.92224065E-01  -4.77051726E-01  -4.83526211E-01
  5.11008716E-01  -4.29113441E-01  -4.02737300E-01
  5.35238028E-01  -2.90087744E-01  -2.53714881E-01
  5.64815364E-01  -6.37832437E-02  -5.55745689E-02
  5.96527893E-01   2.07253012E-01   1.67565304E-01
  6.25400690E-01   4.50485208E-01   3.86490363E-01
  6.48661123E-01   6.06435651E-01   5.62540156E-01
  6.66573305E-01   6.54624837E-01   6.57532251E-01
  6.80573434E-01   6.03746865E-01   6.49405670E-01
  6.92023027E-01   4.74383625E-01   5.37471011E-01
  7.01934724E-01   2.89474252E-01   3.38978458E-01
  7.11045439E-01   7.12245216E-02   8.34168511E-02
  7.19940050E-01  -1.59072760E-01  -1.92642108E-01
  7.29160227E-01  -3.80106302E-01  -4.49785307E-01
  7.39303867E-01  -5.69190635E-01  -6.49594359E-01
  7.51133747E-01  -7.00923051E-01  -7.58924077E-01
  7.65696076E-01  -7.46498527E-01  -7.55206797E-01
  7.84367307E-01  -6.75672749E-01  -6.32565266E-01
  8.08500832E-01  -4.66414638E-01  -4.06144700E-01
  8.38067528E-01  -1.28315686E-01  -1.08703110E-01
  8.69898842E-01   2.71785454E-01   2.20693845E-01
  8.98972430E-01   6.26812102E-01   5.38920182E-01
  9.22430671E-01   8.52994959E-01   7.92368122E-01
  9.40496292E-01   9.24071638E-01   9.29212838E-01
  9.54603726E-01   8.54644926E-01   9.20238313E-01
  9.66124681E-01   6.75070983E-01   7.65752813E-01
  9.76081419E-01   4.18239744E-01   4.90663798E-01
  9.85217356E-01   1.15512460E-01   1.36505112E-01
  9.94121071E-01  -2.03360698E-01  -2.45730369E-01
  1.00333579E+00  -5.08871793E-01  -6.01470647E-01
  1.01345934E+00  -7.69877992E-01  -8.77876161E-01
  1.02525337E+00  -9.51821112E-01  -1.02975672E+00
  1.03976335E+00  -1.01594533E+00  -1.02688738E+00
  1.05836933E+00  -9.22232056E-01  -8.62393231E-01
  1.08244115E+00  -6.42741531E-01  -5.58574520E-01
  1.11198443E+00  -1.92848128E-01  -1.61831651E-01
  1.14385920E+00   3.36317896E-01   2.73822387E-01
  1.17302525E+00   8.03138995E-01   6.91350002E-01
  1.19658131E+00   1.09955427E+00   1.02219609E+00
  1.21472547E+00   1.19351844E+00   1.20089342E+00
  1.22888882E+00   1.10554299E+00   1.19107096E+00
  1.24044723E+00   8.75758340E-01   9.94034615E-01
  1.25042749E+00   5.47005235E-01   6.42349138E-01
  1.25957622E+00   1.59800399E-01   1.89593374E-01
  1.26848379E+00  -2.47648637E-01  -2.98818631E-01
  1.27769408E+00  -6.37637284E-01  -7.53155986E-01
  1.28780466E+00  -9.70565350E-01  -1.10615796E+00
  1.29957626E+00  -1.20271917E+00  -1.30058936E+00
  1.31405349E+00  -1.28539213E+00  -1.29856797E+00
  1.33261795E+00  -1.16879136E+00  -1.09222120E+00
  1.35664862E+00  -8.19068425E-01  -7.11004340E-01
  1.38617205E+00  -2.57380569E-01  -2.14960193E-01
  1.41806739E+00   4.00850338E-01   3.26950928E-01
  1.44728588E+00   9.79465888E-01   8.43779822E-01
  1.47089997E+00   1.34611357E+00   1.25202405E+00
  1.48909169E+00   1.46296524E+00   1.47257401E+00
  1.50328926E+00   1.35644105E+00   1.46190360E+00
  1.51487067E+00   1.07644570E+00   1.22231642E+00
  1.52486533E+00   6.75770726E-01   7.94034477E-01
  1.53402173E+00   2.04088338E-01   2.42681635E-01
  1.54293128E+00  -2.91936576E-01  -3.51906892E-01
  1.55213821E+00  -7.66402775E-01  -9.04841326E-01
  1.56223982E+00  -1.17125271E+00  -1.33443976E+00
  1.57399613E+00  -1.45361723E+00  -1.57142201E+00
  1.58845104E+00  -1.55483893E+00  -1.57024856E+00
  1.60698691E+00  -1.41535067E+00  -1.32204916E+00
  1.63098851E+00  -9.95395318E-01  -8.63434160E-01
  1.66049629E+00  -3.21913011E-01  -2.68088734E-01
  1.69240296E+00   4.65382780E-01   3.80079469E-01
  1.72165502E+00   1.15579278E+00   9.96209642E-01
  1.74530742E+00   1.59267288E+00   1.48185202E+00
  1.76353099E+00   1.73241204E+00   1.74425460E+00
