           1  0.302928209304810     
           2  0.310166358947754     
           3  0.314380407333374     
           4  0.306635141372681     
           5  0.315962314605713     
           6  0.311473846435547     
           7  0.311834812164307     
           8  0.304049015045166     
           9  0.314667701721191     
          10  0.311336040496826     
          11  0.311081886291504     
          12  0.305937290191650     
          13  0.300549507141113     
          14  0.311283588409424     
          15  0.308884620666504     
          16  0.307882547378540     
          17  0.309023141860962     
          18  0.312452554702759     
          19  0.302969455718994     
          20  0.313391447067261     
          21  0.308131694793701     
          22  0.305499076843262     
          23  0.315616607666016     
          24  0.305613517761230     
          25  0.306588172912598     
          26  0.308301925659180     
          27  0.311392784118652     
          28  0.302870273590088     
          29  0.325532913208008     
