The toroidal mode    1
 Perpend. k-vec  Curvature        Coriolis
  3.22925139E+00  -6.49941240E-01  -7.84970543E-01
  3.25689118E+00  -1.64250432E+00  -1.94092875E+00
  3.28724846E+00  -2.49025260E+00  -2.83908210E+00
  3.32260730E+00  -3.08127159E+00  -3.33301954E+00
  3.36610328E+00  -3.29033810E+00  -3.32517468E+00
  3.42187833E+00  -2.98859955E+00  -2.79402486E+00
  3.49405176E+00  -2.08691880E+00  -1.81291040E+00
  3.58266230E+00  -6.36623580E-01  -5.33310641E-01
The toroidal mode    4
 Perpend. k-vec  Curvature        Coriolis
  3.93554247E+00  -6.16140050E-01  -5.21041120E-01
  3.80250643E+00  -2.20466201E+00  -1.91910904E+00
  3.69395002E+00  -3.18846295E+00  -2.98444048E+00
  3.60997780E+00  -3.52091145E+00  -3.56143894E+00
  3.54448645E+00  -3.30469257E+00  -3.57765793E+00
  3.49127876E+00  -2.68177027E+00  -3.06014370E+00
  3.44564709E+00  -1.78773765E+00  -2.11504509E+00
  3.40415963E+00  -7.42400182E-01  -8.98742443E-01
  3.36412574E+00   3.47083111E-01   4.07228787E-01
  3.32310651E+00   1.37989343E+00   1.61641427E+00
  3.27846684E+00   2.25513873E+00   2.55558863E+00
  3.22688511E+00   2.86739973E+00   3.08482510E+00
  3.16379614E+00   3.10747985E+00   3.12190348E+00
  3.08306376E+00   2.87689601E+00   2.66932748E+00
  2.97822451E+00   2.13297957E+00   1.83066452E+00
  2.84812121E+00   9.71358020E-01   7.85920993E-01
  2.70530087E+00  -3.25744062E-01  -2.81962685E-01
  2.57219535E+00  -1.41119099E+00  -1.23317485E+00
  2.46323104E+00  -2.07894607E+00  -1.95021463E+00
  2.37878718E+00  -2.30840085E+00  -2.33887630E+00
  2.31290662E+00  -2.17565129E+00  -2.35891104E+00
  2.25943411E+00  -1.77867716E+00  -2.03287559E+00
  2.21366447E+00  -1.20829294E+00  -1.43246106E+00
  2.17216284E+00  -5.43104457E-01  -6.59845266E-01
  2.13224357E+00   1.47787386E-01   1.68331611E-01
  2.09148742E+00   8.00448720E-01   9.33830239E-01
  2.04730040E+00   1.35204562E+00   1.52832052E+00
  1.99643282E+00   1.73835846E+00   1.86607820E+00
  1.93443185E+00   1.89496924E+00   1.89934085E+00
  1.85530350E+00   1.76737913E+00   1.63510164E+00
  1.75265419E+00   1.33950855E+00   1.14473033E+00
  1.62503706E+00   6.80962032E-01   5.46842558E-01
  1.48416369E+00  -3.53480733E-02  -4.28842495E-02
  1.35175941E+00  -6.17719965E-01  -5.47240666E-01
  1.24244851E+00  -9.69429185E-01  -9.15988784E-01
  1.15725880E+00  -1.09589025E+00  -1.11631366E+00
  1.09069730E+00  -1.04661002E+00  -1.14016414E+00
  1.03681648E+00  -8.75584052E-01  -1.00560748E+00
  9.90993286E-01  -6.28848231E-01  -7.49877030E-01
  9.49847792E-01  -3.43808733E-01  -4.20948090E-01
