           1  0.213163852691650     
           2  0.217200756072998     
           3  0.219345092773438     
           4  0.216546535491943     
           5  0.217104196548462     
           6  0.214359760284424     
           7  0.220974683761597     
           8  0.218933343887329     
           9  0.215312480926514     
          10  0.220178365707397     
          11  0.213675737380981     
          12  0.216066598892212     
          13  0.215226173400879     
          14  0.215081691741943     
          15  0.214463472366333     
          16  0.218941211700439     
          17  0.219006061553955     
          18  0.215169191360474     
          19  0.216402530670166     
          20  0.212424993515015     
          21  0.218937158584595     
          22  0.213501930236816     
          23  0.215079784393311     
          24  0.214279890060425     
          25  0.222686529159546     
          26  0.212837219238281     
          27  0.217975616455078     
          28  0.220606088638306     
          29  0.232857465744019     
