shat:   0.78  q:   1.40  eps:   0.19  ikxspace:    5
 imod, kxrh(ix), ix, ixplus(imod,ix), ixminus(imod,ix)
     2 -3.130451     7    12     2
     2 -3.089261     8    13     3
     2 -3.048071     9    14     4
     2 -3.006881    10    15     5
     2 -2.965691    11    16     6
     2 -2.924500    12    17     7
     2 -2.883310    13    18     8
     2 -2.842120    14    19     9
     2 -2.800930    15    20    10
     2 -2.759740    16    21    11
     2 -2.718550    17    22    12
     2 -2.677360    18    23    13
     2 -2.636169    19    24    14
     2 -2.594979    20    25    15
     2 -2.553789    21    26    16
     2 -2.512599    22    27    17
     2 -2.471409    23    28    18
     2 -2.430219    24    29    19
     2 -2.389029    25    30    20
     2 -2.347838    26    31    21
     2 -2.306648    27    32    22
     2 -2.265458    28    33    23
     2 -2.224268    29    34    24
     2 -2.183078    30    35    25
     2 -2.141888    31    36    26
     2 -2.100697    32    37    27
     2 -2.059507    33    38    28
     2 -2.018317    34    39    29
     2 -1.977127    35    40    30
     2 -1.935937    36    41    31
     2 -1.894747    37    42    32
     2 -1.853557    38    43    33
     2 -1.812366    39    44    34
     2 -1.771176    40    45    35
     2 -1.729986    41    46    36
     2 -1.688796    42    47    37
     2 -1.647606    43    48    38
     2 -1.606416    44    49    39
     2 -1.565226    45    50    40
     2 -1.524035    46    51    41
     2 -1.482845    47    52    42
     2 -1.441655    48    53    43
     2 -1.400465    49    54    44
     2 -1.359275    50    55    45
     2 -1.318085    51    56    46
     2 -1.276895    52    57    47
     2 -1.235704    53    58    48
     2 -1.194514    54    59    49
     2 -1.153324    55    60    50
     2 -1.112134    56    61    51
     2 -1.070944    57    62    52
     2 -1.029754    58    63    53
     2 -0.988564    59    64    54
     2 -0.947373    60    65    55
     2 -0.906183    61    66    56
     2 -0.864993    62    67    57
     2 -0.823803    63    68    58
     2 -0.782613    64    69    59
     2 -0.741423    65    70    60
     2 -0.700232    66    71    61
     2 -0.659042    67    72    62
     2 -0.617852    68    73    63
     2 -0.576662    69    74    64
     2 -0.535472    70    75    65
     2 -0.494282    71    76    66
     2 -0.453092    72    77    67
     2 -0.411901    73    78    68
     2 -0.370711    74    79    69
     2 -0.329521    75    80    70
     2 -0.288331    76    81    71
     2 -0.247141    77    82    72
     2 -0.205951    78    83    73
     2 -0.164761    79    84    74
     2 -0.123570    80    85    75
     2 -0.082380    81    86    76
     2 -0.041190    82    87    77
     2  0.000000    83    88    78
     2  0.041190    84    89    79
     2  0.082380    85    90    80
     2  0.123570    86    91    81
     2  0.164761    87    92    82
     2  0.205951    88    93    83
     2  0.247141    89    94    84
     2  0.288331    90    95    85
     2  0.329521    91    96    86
     2  0.370711    92    97    87
     2  0.411901    93    98    88
     2  0.453092    94    99    89
     2  0.494282    95   100    90
     2  0.535472    96   101    91
     2  0.576662    97   102    92
     2  0.617852    98   103    93
     2  0.659042    99   104    94
     2  0.700232   100   105    95
     2  0.741423   101   106    96
     2  0.782613   102   107    97
     2  0.823803   103   108    98
     2  0.864993   104   109    99
     2  0.906183   105   110   100
     2  0.947373   106   111   101
     2  0.988564   107   112   102
     2  1.029754   108   113   103
     2  1.070944   109   114   104
     2  1.112134   110   115   105
     2  1.153324   111   116   106
     2  1.194514   112   117   107
     2  1.235704   113   118   108
     2  1.276895   114   119   109
     2  1.318085   115   120   110
     2  1.359275   116   121   111
     2  1.400465   117   122   112
     2  1.441655   118   123   113
     2  1.482845   119   124   114
     2  1.524035   120   125   115
     2  1.565226   121   126   116
     2  1.606416   122   127   117
     2  1.647606   123   128   118
     2  1.688796   124   129   119
     2  1.729986   125   130   120
     2  1.771176   126   131   121
     2  1.812366   127   132   122
     2  1.853557   128   133   123
     2  1.894747   129   134   124
     2  1.935937   130   135   125
     2  1.977127   131   136   126
     2  2.018317   132   137   127
     2  2.059507   133   138   128
     2  2.100697   134   139   129
     2  2.141888   135   140   130
     2  2.183078   136   141   131
     2  2.224268   137   142   132
     2  2.265458   138   143   133
     2  2.306648   139   144   134
     2  2.347838   140   145   135
     2  2.389029   141   146   136
     2  2.430219   142   147   137
     2  2.471409   143   148   138
     2  2.512599   144   149   139
     2  2.553789   145   150   140
     2  2.594979   146   151   141
     2  2.636169   147   152   142
     2  2.677360   148   153   143
     2  2.718550   149   154   144
     2  2.759740   150   155   145
     2  2.800930   151   156   146
     2  2.842120   152   157   147
     2  2.883310   153   158   148
     2  2.924500   154   159   149
     2  2.965691   155   160   150
     2  3.006881   156   161   151
     2  3.048071   157   162   152
     2  3.089261   158   163   153
     2  3.130451   159   164   154
     2  3.171641   160   165   155
     2  3.212831   161     0   156
     2  3.254022   162     0   157
     2  3.295212   163     0   158
     2  3.336402   164     0   159
     2  3.377592   165     0   160
     3 -3.377592     1    11     0
     3 -3.336402     2    12     0
     3 -3.295212     3    13     0
     3 -3.254022     4    14     0
     3 -3.212831     5    15     0
     3 -3.171641     6    16     0
     3 -3.130451     7    17     0
     3 -3.089261     8    18     0
     3 -3.048071     9    19     0
     3 -3.006881    10    20     0
     3 -2.965691    11    21     1
     3 -2.924500    12    22     2
     3 -2.883310    13    23     3
     3 -2.842120    14    24     4
     3 -2.800930    15    25     5
     3 -2.759740    16    26     6
     3 -2.718550    17    27     7
     3 -2.677360    18    28     8
     3 -2.636169    19    29     9
     3 -2.594979    20    30    10
     3 -2.553789    21    31    11
     3 -2.512599    22    32    12
     3 -2.471409    23    33    13
     3 -2.430219    24    34    14
     3 -2.389029    25    35    15
     3 -2.347838    26    36    16
     3 -2.306648    27    37    17
     3 -2.265458    28    38    18
     3 -2.224268    29    39    19
     3 -2.183078    30    40    20
     3 -2.141888    31    41    21
     3 -2.100697    32    42    22
     3 -2.059507    33    43    23
     3 -2.018317    34    44    24
     3 -1.977127    35    45    25
     3 -1.935937    36    46    26
     3 -1.894747    37    47    27
     3 -1.853557    38    48    28
     3 -1.812366    39    49    29
     3 -1.771176    40    50    30
     3 -1.729986    41    51    31
     3 -1.688796    42    52    32
     3 -1.647606    43    53    33
     3 -1.606416    44    54    34
     3 -1.565226    45    55    35
     3 -1.524035    46    56    36
     3 -1.482845    47    57    37
     3 -1.441655    48    58    38
     3 -1.400465    49    59    39
     3 -1.359275    50    60    40
     3 -1.318085    51    61    41
     3 -1.276895    52    62    42
     3 -1.235704    53    63    43
     3 -1.194514    54    64    44
     3 -1.153324    55    65    45
     3 -1.112134    56    66    46
     3 -1.070944    57    67    47
     3 -1.029754    58    68    48
     3 -0.988564    59    69    49
     3 -0.947373    60    70    50
     3 -0.906183    61    71    51
     3 -0.864993    62    72    52
     3 -0.823803    63    73    53
     3 -0.782613    64    74    54
     3 -0.741423    65    75    55
     3 -0.700232    66    76    56
     3 -0.659042    67    77    57
     3 -0.617852    68    78    58
     3 -0.576662    69    79    59
     3 -0.535472    70    80    60
     3 -0.494282    71    81    61
     3 -0.453092    72    82    62
     3 -0.411901    73    83    63
     3 -0.370711    74    84    64
     3 -0.329521    75    85    65
     3 -0.288331    76    86    66
     3 -0.247141    77    87    67
     3 -0.205951    78    88    68
     3 -0.164761    79    89    69
     3 -0.123570    80    90    70
     3 -0.082380    81    91    71
     3 -0.041190    82    92    72
     3  0.000000    83    93    73
     3  0.041190    84    94    74
     3  0.082380    85    95    75
     3  0.123570    86    96    76
     3  0.164761    87    97    77
     3  0.205951    88    98    78
     3  0.247141    89    99    79
     3  0.288331    90   100    80
     3  0.329521    91   101    81
     3  0.370711    92   102    82
     3  0.411901    93   103    83
     3  0.453092    94   104    84
     3  0.494282    95   105    85
     3  0.535472    96   106    86
     3  0.576662    97   107    87
     3  0.617852    98   108    88
     3  0.659042    99   109    89
     3  0.700232   100   110    90
     3  0.741423   101   111    91
     3  0.782613   102   112    92
     3  0.823803   103   113    93
     3  0.864993   104   114    94
     3  0.906183   105   115    95
     3  0.947373   106   116    96
     3  0.988564   107   117    97
     3  1.029754   108   118    98
     3  1.070944   109   119    99
     3  1.112134   110   120   100
     3  1.153324   111   121   101
     3  1.194514   112   122   102
     3  1.235704   113   123   103
     3  1.276895   114   124   104
     3  1.318085   115   125   105
     3  1.359275   116   126   106
     3  1.400465   117   127   107
     3  1.441655   118   128   108
     3  1.482845   119   129   109
     3  1.524035   120   130   110
     3  1.565226   121   131   111
     3  1.606416   122   132   112
     3  1.647606   123   133   113
     3  1.688796   124   134   114
     3  1.729986   125   135   115
     3  1.771176   126   136   116
     3  1.812366   127   137   117
     3  1.853557   128   138   118
     3  1.894747   129   139   119
     3  1.935937   130   140   120
     3  1.977127   131   141   121
     3  2.018317   132   142   122
     3  2.059507   133   143   123
     3  2.100697   134   144   124
     3  2.141888   135   145   125
     3  2.183078   136   146   126
     3  2.224268   137   147   127
     3  2.265458   138   148   128
     3  2.306648   139   149   129
     3  2.347838   140   150   130
     3  2.389029   141   151   131
     3  2.430219   142   152   132
     3  2.471409   143   153   133
     3  2.512599   144   154   134
     3  2.553789   145   155   135
     3  2.594979   146   156   136
     3  2.636169   147   157   137
     3  2.677360   148   158   138
     3  2.718550   149   159   139
     3  2.759740   150   160   140
     3  2.800930   151   161   141
     3  2.842120   152   162   142
     3  2.883310   153   163   143
     3  2.924500   154   164   144
     3  2.965691   155   165   145
     3  3.006881   156     0   146
     3  3.048071   157     0   147
     3  3.089261   158     0   148
     3  3.130451   159     0   149
     3  3.171641   160     0   150
     3  3.212831   161     0   151
     3  3.254022   162     0   152
     3  3.295212   163     0   153
     3  3.336402   164     0   154
     3  3.377592   165     0   155
     4 -3.377592     1    16     0
     4 -3.336402     2    17     0
     4 -3.295212     3    18     0
     4 -3.254022     4    19     0
     4 -3.212831     5    20     0
     4 -3.171641     6    21     0
     4 -3.130451     7    22     0
     4 -3.089261     8    23     0
     4 -3.048071     9    24     0
     4 -3.006881    10    25     0
     4 -2.965691    11    26     0
     4 -2.924500    12    27     0
     4 -2.883310    13    28     0
     4 -2.842120    14    29     0
     4 -2.800930    15    30     0
     4 -2.759740    16    31     1
     4 -2.718550    17    32     2
     4 -2.677360    18    33     3
     4 -2.636169    19    34     4
     4 -2.594979    20    35     5
     4 -2.553789    21    36     6
     4 -2.512599    22    37     7
     4 -2.471409    23    38     8
     4 -2.430219    24    39     9
     4 -2.389029    25    40    10
     4 -2.347838    26    41    11
     4 -2.306648    27    42    12
     4 -2.265458    28    43    13
     4 -2.224268    29    44    14
     4 -2.183078    30    45    15
     4 -2.141888    31    46    16
     4 -2.100697    32    47    17
     4 -2.059507    33    48    18
     4 -2.018317    34    49    19
     4 -1.977127    35    50    20
     4 -1.935937    36    51    21
     4 -1.894747    37    52    22
     4 -1.853557    38    53    23
     4 -1.812366    39    54    24
     4 -1.771176    40    55    25
     4 -1.729986    41    56    26
     4 -1.688796    42    57    27
     4 -1.647606    43    58    28
     4 -1.606416    44    59    29
     4 -1.565226    45    60    30
     4 -1.524035    46    61    31
     4 -1.482845    47    62    32
     4 -1.441655    48    63    33
     4 -1.400465    49    64    34
     4 -1.359275    50    65    35
     4 -1.318085    51    66    36
     4 -1.276895    52    67    37
     4 -1.235704    53    68    38
     4 -1.194514    54    69    39
     4 -1.153324    55    70    40
     4 -1.112134    56    71    41
     4 -1.070944    57    72    42
     4 -1.029754    58    73    43
     4 -0.988564    59    74    44
     4 -0.947373    60    75    45
     4 -0.906183    61    76    46
     4 -0.864993    62    77    47
     4 -0.823803    63    78    48
     4 -0.782613    64    79    49
     4 -0.741423    65    80    50
     4 -0.700232    66    81    51
     4 -0.659042    67    82    52
     4 -0.617852    68    83    53
     4 -0.576662    69    84    54
     4 -0.535472    70    85    55
     4 -0.494282    71    86    56
     4 -0.453092    72    87    57
     4 -0.411901    73    88    58
     4 -0.370711    74    89    59
     4 -0.329521    75    90    60
     4 -0.288331    76    91    61
     4 -0.247141    77    92    62
     4 -0.205951    78    93    63
     4 -0.164761    79    94    64
     4 -0.123570    80    95    65
     4 -0.082380    81    96    66
     4 -0.041190    82    97    67
     4  0.000000    83    98    68
     4  0.041190    84    99    69
     4  0.082380    85   100    70
     4  0.123570    86   101    71
     4  0.164761    87   102    72
     4  0.205951    88   103    73
     4  0.247141    89   104    74
     4  0.288331    90   105    75
     4  0.329521    91   106    76
     4  0.370711    92   107    77
     4  0.411901    93   108    78
     4  0.453092    94   109    79
     4  0.494282    95   110    80
     4  0.535472    96   111    81
     4  0.576662    97   112    82
     4  0.617852    98   113    83
     4  0.659042    99   114    84
     4  0.700232   100   115    85
     4  0.741423   101   116    86
     4  0.782613   102   117    87
     4  0.823803   103   118    88
     4  0.864993   104   119    89
     4  0.906183   105   120    90
     4  0.947373   106   121    91
     4  0.988564   107   122    92
     4  1.029754   108   123    93
     4  1.070944   109   124    94
     4  1.112134   110   125    95
     4  1.153324   111   126    96
     4  1.194514   112   127    97
     4  1.235704   113   128    98
     4  1.276895   114   129    99
     4  1.318085   115   130   100
     4  1.359275   116   131   101
     4  1.400465   117   132   102
     4  1.441655   118   133   103
     4  1.482845   119   134   104
     4  1.524035   120   135   105
     4  1.565226   121   136   106
     4  1.606416   122   137   107
     4  1.647606   123   138   108
     4  1.688796   124   139   109
     4  1.729986   125   140   110
     4  1.771176   126   141   111
     4  1.812366   127   142   112
     4  1.853557   128   143   113
     4  1.894747   129   144   114
     4  1.935937   130   145   115
     4  1.977127   131   146   116
     4  2.018317   132   147   117
     4  2.059507   133   148   118
     4  2.100697   134   149   119
     4  2.141888   135   150   120
     4  2.183078   136   151   121
     4  2.224268   137   152   122
     4  2.265458   138   153   123
     4  2.306648   139   154   124
     4  2.347838   140   155   125
     4  2.389029   141   156   126
     4  2.430219   142   157   127
     4  2.471409   143   158   128
     4  2.512599   144   159   129
     4  2.553789   145   160   130
     4  2.594979   146   161   131
     4  2.636169   147   162   132
     4  2.677360   148   163   133
     4  2.718550   149   164   134
     4  2.759740   150   165   135
     4  2.800930   151     0   136
     4  2.842120   152     0   137
     4  2.883310   153     0   138
     4  2.924500   154     0   139
     4  2.965691   155     0   140
     4  3.006881   156     0   141
     4  3.048071   157     0   142
     4  3.089261   158     0   143
     4  3.130451   159     0   144
     4  3.171641   160     0   145
     4  3.212831   161     0   146
     4  3.254022   162     0   147
     4  3.295212   163     0   148
     4  3.336402   164     0   149
     4  3.377592   165     0   150
     5 -3.377592     1    21     0
     5 -3.336402     2    22     0
     5 -3.295212     3    23     0
     5 -3.254022     4    24     0
     5 -3.212831     5    25     0
     5 -3.171641     6    26     0
     5 -3.130451     7    27     0
     5 -3.089261     8    28     0
     5 -3.048071     9    29     0
     5 -3.006881    10    30     0
     5 -2.965691    11    31     0
     5 -2.924500    12    32     0
     5 -2.883310    13    33     0
     5 -2.842120    14    34     0
     5 -2.800930    15    35     0
     5 -2.759740    16    36     0
     5 -2.718550    17    37     0
     5 -2.677360    18    38     0
     5 -2.636169    19    39     0
     5 -2.594979    20    40     0
     5 -2.553789    21    41     1
     5 -2.512599    22    42     2
     5 -2.471409    23    43     3
     5 -2.430219    24    44     4
     5 -2.389029    25    45     5
     5 -2.347838    26    46     6
     5 -2.306648    27    47     7
     5 -2.265458    28    48     8
     5 -2.224268    29    49     9
     5 -2.183078    30    50    10
     5 -2.141888    31    51    11
     5 -2.100697    32    52    12
     5 -2.059507    33    53    13
     5 -2.018317    34    54    14
     5 -1.977127    35    55    15
     5 -1.935937    36    56    16
     5 -1.894747    37    57    17
     5 -1.853557    38    58    18
     5 -1.812366    39    59    19
     5 -1.771176    40    60    20
     5 -1.729986    41    61    21
     5 -1.688796    42    62    22
     5 -1.647606    43    63    23
     5 -1.606416    44    64    24
     5 -1.565226    45    65    25
     5 -1.524035    46    66    26
     5 -1.482845    47    67    27
     5 -1.441655    48    68    28
     5 -1.400465    49    69    29
     5 -1.359275    50    70    30
     5 -1.318085    51    71    31
     5 -1.276895    52    72    32
     5 -1.235704    53    73    33
     5 -1.194514    54    74    34
     5 -1.153324    55    75    35
     5 -1.112134    56    76    36
     5 -1.070944    57    77    37
     5 -1.029754    58    78    38
     5 -0.988564    59    79    39
     5 -0.947373    60    80    40
     5 -0.906183    61    81    41
     5 -0.864993    62    82    42
     5 -0.823803    63    83    43
     5 -0.782613    64    84    44
     5 -0.741423    65    85    45
     5 -0.700232    66    86    46
     5 -0.659042    67    87    47
     5 -0.617852    68    88    48
     5 -0.576662    69    89    49
     5 -0.535472    70    90    50
     5 -0.494282    71    91    51
     5 -0.453092    72    92    52
     5 -0.411901    73    93    53
     5 -0.370711    74    94    54
     5 -0.329521    75    95    55
     5 -0.288331    76    96    56
     5 -0.247141    77    97    57
     5 -0.205951    78    98    58
     5 -0.164761    79    99    59
     5 -0.123570    80   100    60
     5 -0.082380    81   101    61
     5 -0.041190    82   102    62
     5  0.000000    83   103    63
     5  0.041190    84   104    64
     5  0.082380    85   105    65
     5  0.123570    86   106    66
     5  0.164761    87   107    67
     5  0.205951    88   108    68
     5  0.247141    89   109    69
     5  0.288331    90   110    70
     5  0.329521    91   111    71
     5  0.370711    92   112    72
     5  0.411901    93   113    73
     5  0.453092    94   114    74
     5  0.494282    95   115    75
     5  0.535472    96   116    76
     5  0.576662    97   117    77
     5  0.617852    98   118    78
     5  0.659042    99   119    79
     5  0.700232   100   120    80
     5  0.741423   101   121    81
     5  0.782613   102   122    82
     5  0.823803   103   123    83
     5  0.864993   104   124    84
     5  0.906183   105   125    85
     5  0.947373   106   126    86
     5  0.988564   107   127    87
     5  1.029754   108   128    88
     5  1.070944   109   129    89
     5  1.112134   110   130    90
     5  1.153324   111   131    91
     5  1.194514   112   132    92
     5  1.235704   113   133    93
     5  1.276895   114   134    94
     5  1.318085   115   135    95
     5  1.359275   116   136    96
     5  1.400465   117   137    97
     5  1.441655   118   138    98
     5  1.482845   119   139    99
     5  1.524035   120   140   100
     5  1.565226   121   141   101
     5  1.606416   122   142   102
     5  1.647606   123   143   103
     5  1.688796   124   144   104
     5  1.729986   125   145   105
     5  1.771176   126   146   106
     5  1.812366   127   147   107
     5  1.853557   128   148   108
     5  1.894747   129   149   109
     5  1.935937   130   150   110
     5  1.977127   131   151   111
     5  2.018317   132   152   112
     5  2.059507   133   153   113
     5  2.100697   134   154   114
     5  2.141888   135   155   115
     5  2.183078   136   156   116
     5  2.224268   137   157   117
     5  2.265458   138   158   118
     5  2.306648   139   159   119
     5  2.347838   140   160   120
     5  2.389029   141   161   121
     5  2.430219   142   162   122
     5  2.471409   143   163   123
     5  2.512599   144   164   124
     5  2.553789   145   165   125
     5  2.594979   146     0   126
     5  2.636169   147     0   127
     5  2.677360   148     0   128
     5  2.718550   149     0   129
     5  2.759740   150     0   130
     5  2.800930   151     0   131
     5  2.842120   152     0   132
     5  2.883310   153     0   133
     5  2.924500   154     0   134
     5  2.965691   155     0   135
     5  3.006881   156     0   136
     5  3.048071   157     0   137
     5  3.089261   158     0   138
     5  3.130451   159     0   139
     5  3.171641   160     0   140
     5  3.212831   161     0   141
     5  3.254022   162     0   142
     5  3.295212   163     0   143
     5  3.336402   164     0   144
     5  3.377592   165     0   145
     6 -3.377592     1    26     0
     6 -3.336402     2    27     0
     6 -3.295212     3    28     0
     6 -3.254022     4    29     0
     6 -3.212831     5    30     0
     6 -3.171641     6    31     0
     6 -3.130451     7    32     0
     6 -3.089261     8    33     0
     6 -3.048071     9    34     0
     6 -3.006881    10    35     0
     6 -2.965691    11    36     0
     6 -2.924500    12    37     0
     6 -2.883310    13    38     0
     6 -2.842120    14    39     0
     6 -2.800930    15    40     0
     6 -2.759740    16    41     0
     6 -2.718550    17    42     0
     6 -2.677360    18    43     0
     6 -2.636169    19    44     0
     6 -2.594979    20    45     0
     6 -2.553789    21    46     0
     6 -2.512599    22    47     0
     6 -2.471409    23    48     0
     6 -2.430219    24    49     0
     6 -2.389029    25    50     0
     6 -2.347838    26    51     1
     6 -2.306648    27    52     2
     6 -2.265458    28    53     3
     6 -2.224268    29    54     4
     6 -2.183078    30    55     5
     6 -2.141888    31    56     6
     6 -2.100697    32    57     7
     6 -2.059507    33    58     8
     6 -2.018317    34    59     9
     6 -1.977127    35    60    10
     6 -1.935937    36    61    11
     6 -1.894747    37    62    12
     6 -1.853557    38    63    13
     6 -1.812366    39    64    14
     6 -1.771176    40    65    15
     6 -1.729986    41    66    16
     6 -1.688796    42    67    17
     6 -1.647606    43    68    18
     6 -1.606416    44    69    19
     6 -1.565226    45    70    20
     6 -1.524035    46    71    21
     6 -1.482845    47    72    22
     6 -1.441655    48    73    23
     6 -1.400465    49    74    24
     6 -1.359275    50    75    25
     6 -1.318085    51    76    26
     6 -1.276895    52    77    27
     6 -1.235704    53    78    28
     6 -1.194514    54    79    29
     6 -1.153324    55    80    30
     6 -1.112134    56    81    31
     6 -1.070944    57    82    32
     6 -1.029754    58    83    33
     6 -0.988564    59    84    34
     6 -0.947373    60    85    35
     6 -0.906183    61    86    36
     6 -0.864993    62    87    37
     6 -0.823803    63    88    38
     6 -0.782613    64    89    39
     6 -0.741423    65    90    40
     6 -0.700232    66    91    41
     6 -0.659042    67    92    42
     6 -0.617852    68    93    43
     6 -0.576662    69    94    44
     6 -0.535472    70    95    45
     6 -0.494282    71    96    46
     6 -0.453092    72    97    47
     6 -0.411901    73    98    48
     6 -0.370711    74    99    49
     6 -0.329521    75   100    50
     6 -0.288331    76   101    51
     6 -0.247141    77   102    52
     6 -0.205951    78   103    53
     6 -0.164761    79   104    54
     6 -0.123570    80   105    55
     6 -0.082380    81   106    56
     6 -0.041190    82   107    57
     6  0.000000    83   108    58
     6  0.041190    84   109    59
     6  0.082380    85   110    60
     6  0.123570    86   111    61
     6  0.164761    87   112    62
     6  0.205951    88   113    63
     6  0.247141    89   114    64
     6  0.288331    90   115    65
     6  0.329521    91   116    66
     6  0.370711    92   117    67
     6  0.411901    93   118    68
     6  0.453092    94   119    69
     6  0.494282    95   120    70
     6  0.535472    96   121    71
     6  0.576662    97   122    72
     6  0.617852    98   123    73
     6  0.659042    99   124    74
     6  0.700232   100   125    75
     6  0.741423   101   126    76
     6  0.782613   102   127    77
     6  0.823803   103   128    78
     6  0.864993   104   129    79
     6  0.906183   105   130    80
     6  0.947373   106   131    81
     6  0.988564   107   132    82
     6  1.029754   108   133    83
     6  1.070944   109   134    84
     6  1.112134   110   135    85
     6  1.153324   111   136    86
     6  1.194514   112   137    87
     6  1.235704   113   138    88
     6  1.276895   114   139    89
     6  1.318085   115   140    90
     6  1.359275   116   141    91
     6  1.400465   117   142    92
     6  1.441655   118   143    93
     6  1.482845   119   144    94
     6  1.524035   120   145    95
     6  1.565226   121   146    96
     6  1.606416   122   147    97
     6  1.647606   123   148    98
     6  1.688796   124   149    99
     6  1.729986   125   150   100
     6  1.771176   126   151   101
     6  1.812366   127   152   102
     6  1.853557   128   153   103
     6  1.894747   129   154   104
