shat:   0.78  q:   1.40  eps:   0.19  ikxspace:    5
 imod, kxrh(ix), ix, ixplus(imod,ix), ixminus(imod,ix)
     5  0.906183    53    73    33
     5  0.988564    54    74    34
     5  1.070944    55    75    35
     5  1.153324    56    76    36
     5  1.235704    57    77    37
     5  1.318085    58    78    38
     5  1.400465    59    79    39
     5  1.482845    60    80    40
     5  1.565226    61    81    41
     5  1.647606    62    82    42
     5  1.729986    63    83    43
     5  1.812366    64     0    44
     5  1.894747    65     0    45
     5  1.977127    66     0    46
     5  2.059507    67     0    47
     5  2.141888    68     0    48
     5  2.224268    69     0    49
     5  2.306648    70     0    50
     5  2.389029    71     0    51
     5  2.471409    72     0    52
     5  2.553789    73     0    53
     5  2.636169    74     0    54
     5  2.718550    75     0    55
     5  2.800930    76     0    56
     5  2.883310    77     0    57
     5  2.965691    78     0    58
     5  3.048071    79     0    59
     5  3.130451    80     0    60
     5  3.212831    81     0    61
     5  3.295212    82     0    62
     5  3.377592    83     0    63
     6 -3.377592     1    26     0
     6 -3.295212     2    27     0
     6 -3.212831     3    28     0
     6 -3.130451     4    29     0
     6 -3.048071     5    30     0
     6 -2.965691     6    31     0
     6 -2.883310     7    32     0
     6 -2.800930     8    33     0
     6 -2.718550     9    34     0
     6 -2.636169    10    35     0
     6 -2.553789    11    36     0
     6 -2.471409    12    37     0
     6 -2.389029    13    38     0
     6 -2.306648    14    39     0
     6 -2.224268    15    40     0
     6 -2.141888    16    41     0
     6 -2.059507    17    42     0
     6 -1.977127    18    43     0
     6 -1.894747    19    44     0
     6 -1.812366    20    45     0
     6 -1.729986    21    46     0
     6 -1.647606    22    47     0
     6 -1.565226    23    48     0
     6 -1.482845    24    49     0
     6 -1.400465    25    50     0
     6 -1.318085    26    51     1
     6 -1.235704    27    52     2
     6 -1.153324    28    53     3
     6 -1.070944    29    54     4
     6 -0.988564    30    55     5
     6 -0.906183    31    56     6
     6 -0.823803    32    57     7
     6 -0.741423    33    58     8
     6 -0.659042    34    59     9
     6 -0.576662    35    60    10
     6 -0.494282    36    61    11
     6 -0.411901    37    62    12
     6 -0.329521    38    63    13
     6 -0.247141    39    64    14
     6 -0.164761    40    65    15
     6 -0.082380    41    66    16
     6 -0.000000    42    67    17
     6  0.082380    43    68    18
     6  0.164761    44    69    19
     6  0.247141    45    70    20
     6  0.329521    46    71    21
     6  0.411901    47    72    22
     6  0.494282    48    73    23
     6  0.576662    49    74    24
     6  0.659042    50    75    25
     6  0.741423    51    76    26
     6  0.823803    52    77    27
     6  0.906183    53    78    28
     6  0.988564    54    79    29
     6  1.070944    55    80    30
     6  1.153324    56    81    31
     6  1.235704    57    82    32
     6  1.318085    58    83    33
     6  1.400465    59     0    34
     6  1.482845    60     0    35
     6  1.565226    61     0    36
     6  1.647606    62     0    37
     6  1.729986    63     0    38
     6  1.812366    64     0    39
     6  1.894747    65     0    40
     6  1.977127    66     0    41
     6  2.059507    67     0    42
     6  2.141888    68     0    43
     6  2.224268    69     0    44
     6  2.306648    70     0    45
     6  2.389029    71     0    46
     6  2.471409    72     0    47
     6  2.553789    73     0    48
     6  2.636169    74     0    49
     6  2.718550    75     0    50
     6  2.800930    76     0    51
     6  2.883310    77     0    52
     6  2.965691    78     0    53
     6  3.048071    79     0    54
     6  3.130451    80     0    55
     6  3.212831    81     0    56
     6  3.295212    82     0    57
     6  3.377592    83     0    58
     7 -3.377592     1    31     0
     7 -3.295212     2    32     0
     7 -3.212831     3    33     0
     7 -3.130451     4    34     0
     7 -3.048071     5    35     0
     7 -2.965691     6    36     0
     7 -2.883310     7    37     0
     7 -2.800930     8    38     0
     7 -2.718550     9    39     0
     7 -2.636169    10    40     0
     7 -2.553789    11    41     0
     7 -2.471409    12    42     0
     7 -2.389029    13    43     0
     7 -2.306648    14    44     0
     7 -2.224268    15    45     0
     7 -2.141888    16    46     0
     7 -2.059507    17    47     0
     7 -1.977127    18    48     0
     7 -1.894747    19    49     0
     7 -1.812366    20    50     0
     7 -1.729986    21    51     0
     7 -1.647606    22    52     0
     7 -1.565226    23    53     0
     7 -1.482845    24    54     0
     7 -1.400465    25    55     0
     7 -1.318085    26    56     0
     7 -1.235704    27    57     0
     7 -1.153324    28    58     0
     7 -1.070944    29    59     0
     7 -0.988564    30    60     0
     7 -0.906183    31    61     1
     7 -0.823803    32    62     2
     7 -0.741423    33    63     3
     7 -0.659042    34    64     4
     7 -0.576662    35    65     5
     7 -0.494282    36    66     6
     7 -0.411901    37    67     7
     7 -0.329521    38    68     8
     7 -0.247141    39    69     9
     7 -0.164761    40    70    10
     7 -0.082380    41    71    11
     7 -0.000000    42    72    12
     7  0.082380    43    73    13
     7  0.164761    44    74    14
     7  0.247141    45    75    15
     7  0.329521    46    76    16
     7  0.411901    47    77    17
     7  0.494282    48    78    18
     7  0.576662    49    79    19
     7  0.659042    50    80    20
     7  0.741423    51    81    21
     7  0.823803    52    82    22
     7  0.906183    53    83    23
     7  0.988564    54     0    24
     7  1.070944    55     0    25
     7  1.153324    56     0    26
     7  1.235704    57     0    27
     7  1.318085    58     0    28
     7  1.400465    59     0    29
     7  1.482845    60     0    30
     7  1.565226    61     0    31
     7  1.647606    62     0    32
     7  1.729986    63     0    33
     7  1.812366    64     0    34
     7  1.894747    65     0    35
     7  1.977127    66     0    36
     7  2.059507    67     0    37
     7  2.141888    68     0    38
     7  2.224268    69     0    39
     7  2.306648    70     0    40
     7  2.389029    71     0    41
     7  2.471409    72     0    42
     7  2.553789    73     0    43
     7  2.636169    74     0    44
     7  2.718550    75     0    45
     7  2.800930    76     0    46
     7  2.883310    77     0    47
     7  2.965691    78     0    48
     7  3.048071    79     0    49
     7  3.130451    80     0    50
     7  3.212831    81     0    51
     7  3.295212    82     0    52
     7  3.377592    83     0    53
     8 -3.377592     1    36     0
     8 -3.295212     2    37     0
     8 -3.212831     3    38     0
     8 -3.130451     4    39     0
     8 -3.048071     5    40     0
     8 -2.965691     6    41     0
     8 -2.883310     7    42     0
     8 -2.800930     8    43     0
     8 -2.718550     9    44     0
     8 -2.636169    10    45     0
     8 -2.553789    11    46     0
     8 -2.471409    12    47     0
     8 -2.389029    13    48     0
     8 -2.306648    14    49     0
     8 -2.224268    15    50     0
     8 -2.141888    16    51     0
     8 -2.059507    17    52     0
     8 -1.977127    18    53     0
     8 -1.894747    19    54     0
     8 -1.812366    20    55     0
     8 -1.729986    21    56     0
     8 -1.647606    22    57     0
     8 -1.565226    23    58     0
     8 -1.482845    24    59     0
     8 -1.400465    25    60     0
     8 -1.318085    26    61     0
     8 -1.235704    27    62     0
     8 -1.153324    28    63     0
     8 -1.070944    29    64     0
     8 -0.988564    30    65     0
     8 -0.906183    31    66     0
     8 -0.823803    32    67     0
     8 -0.741423    33    68     0
     8 -0.659042    34    69     0
     8 -0.576662    35    70     0
     8 -0.494282    36    71     1
     8 -0.411901    37    72     2
     8 -0.329521    38    73     3
     8 -0.247141    39    74     4
     8 -0.164761    40    75     5
     8 -0.082380    41    76     6
     8 -0.000000    42    77     7
     8  0.082380    43    78     8
     8  0.164761    44    79     9
     8  0.247141    45    80    10
     8  0.329521    46    81    11
     8  0.411901    47    82    12
     8  0.494282    48    83    13
     8  0.576662    49     0    14
     8  0.659042    50     0    15
     8  0.741423    51     0    16
     8  0.823803    52     0    17
     8  0.906183    53     0    18
     8  0.988564    54     0    19
     8  1.070944    55     0    20
     8  1.153324    56     0    21
     8  1.235704    57     0    22
     8  1.318085    58     0    23
     8  1.400465    59     0    24
     8  1.482845    60     0    25
     8  1.565226    61     0    26
     8  1.647606    62     0    27
     8  1.729986    63     0    28
     8  1.812366    64     0    29
     8  1.894747    65     0    30
     8  1.977127    66     0    31
     8  2.059507    67     0    32
     8  2.141888    68     0    33
     8  2.224268    69     0    34
     8  2.306648    70     0    35
     8  2.389029    71     0    36
     8  2.471409    72     0    37
     8  2.553789    73     0    38
     8  2.636169    74     0    39
     8  2.718550    75     0    40
     8  2.800930    76     0    41
     8  2.883310    77     0    42
     8  2.965691    78     0    43
     8  3.048071    79     0    44
     8  3.130451    80     0    45
     8  3.212831    81     0    46
     8  3.295212    82     0    47
     8  3.377592    83     0    48
     9 -3.377592     1    41     0
     9 -3.295212     2    42     0
     9 -3.212831     3    43     0
     9 -3.130451     4    44     0
     9 -3.048071     5    45     0
     9 -2.965691     6    46     0
     9 -2.883310     7    47     0
     9 -2.800930     8    48     0
     9 -2.718550     9    49     0
     9 -2.636169    10    50     0
     9 -2.553789    11    51     0
     9 -2.471409    12    52     0
     9 -2.389029    13    53     0
     9 -2.306648    14    54     0
     9 -2.224268    15    55     0
     9 -2.141888    16    56     0
     9 -2.059507    17    57     0
     9 -1.977127    18    58     0
     9 -1.894747    19    59     0
     9 -1.812366    20    60     0
     9 -1.729986    21    61     0
     9 -1.647606    22    62     0
     9 -1.565226    23    63     0
     9 -1.482845    24    64     0
     9 -1.400465    25    65     0
     9 -1.318085    26    66     0
     9 -1.235704    27    67     0
     9 -1.153324    28    68     0
     9 -1.070944    29    69     0
     9 -0.988564    30    70     0
     9 -0.906183    31    71     0
     9 -0.823803    32    72     0
     9 -0.741423    33    73     0
     9 -0.659042    34    74     0
     9 -0.576662    35    75     0
     9 -0.494282    36    76     0
     9 -0.411901    37    77     0
     9 -0.329521    38    78     0
     9 -0.247141    39    79     0
     9 -0.164761    40    80     0
     9 -0.082380    41    81     1
     9 -0.000000    42    82     2
     9  0.082380    43    83     3
     9  0.164761    44     0     4
     9  0.247141    45     0     5
     9  0.329521    46     0     6
     9  0.411901    47     0     7
     9  0.494282    48     0     8
     9  0.576662    49     0     9
     9  0.659042    50     0    10
     9  0.741423    51     0    11
     9  0.823803    52     0    12
     9  0.906183    53     0    13
     9  0.988564    54     0    14
     9  1.070944    55     0    15
     9  1.153324    56     0    16
     9  1.235704    57     0    17
     9  1.318085    58     0    18
     9  1.400465    59     0    19
     9  1.482845    60     0    20
     9  1.565226    61     0    21
     9  1.647606    62     0    22
     9  1.729986    63     0    23
     9  1.812366    64     0    24
     9  1.894747    65     0    25
     9  1.977127    66     0    26
     9  2.059507    67     0    27
     9  2.141888    68     0    28
     9  2.224268    69     0    29
     9  2.306648    70     0    30
     9  2.389029    71     0    31
     9  2.471409    72     0    32
     9  2.553789    73     0    33
     9  2.636169    74     0    34
     9  2.718550    75     0    35
     9  2.800930    76     0    36
     9  2.883310    77     0    37
     9  2.965691    78     0    38
     9  3.048071    79     0    39
     9  3.130451    80     0    40
     9  3.212831    81     0    41
     9  3.295212    82     0    42
     9  3.377592    83     0    43
    10 -3.377592     1    46     0
    10 -3.295212     2    47     0
    10 -3.212831     3    48     0
    10 -3.130451     4    49     0
    10 -3.048071     5    50     0
    10 -2.965691     6    51     0
    10 -2.883310     7    52     0
    10 -2.800930     8    53     0
    10 -2.718550     9    54     0
    10 -2.636169    10    55     0
    10 -2.553789    11    56     0
    10 -2.471409    12    57     0
    10 -2.389029    13    58     0
    10 -2.306648    14    59     0
    10 -2.224268    15    60     0
    10 -2.141888    16    61     0
    10 -2.059507    17    62     0
    10 -1.977127    18    63     0
    10 -1.894747    19    64     0
    10 -1.812366    20    65     0
    10 -1.729986    21    66     0
    10 -1.647606    22    67     0
    10 -1.565226    23    68     0
    10 -1.482845    24    69     0
    10 -1.400465    25    70     0
    10 -1.318085    26    71     0
    10 -1.235704    27    72     0
    10 -1.153324    28    73     0
    10 -1.070944    29    74     0
    10 -0.988564    30    75     0
    10 -0.906183    31    76     0
    10 -0.823803    32    77     0
    10 -0.741423    33    78     0
    10 -0.659042    34    79     0
    10 -0.576662    35    80     0
    10 -0.494282    36    81     0
    10 -0.411901    37    82     0
    10 -0.329521    38    83     0
    10 -0.247141    39     0     0
    10 -0.164761    40     0     0
    10 -0.082380    41     0     0
    10 -0.000000    42     0     0
    10  0.082380    43     0     0
    10  0.164761    44     0     0
    10  0.247141    45     0     0
    10  0.329521    46     0     1
    10  0.411901    47     0     2
    10  0.494282    48     0     3
    10  0.576662    49     0     4
    10  0.659042    50     0     5
    10  0.741423    51     0     6
    10  0.823803    52     0     7
    10  0.906183    53     0     8
    10  0.988564    54     0     9
    10  1.070944    55     0    10
    10  1.153324    56     0    11
    10  1.235704    57     0    12
    10  1.318085    58     0    13
    10  1.400465    59     0    14
    10  1.482845    60     0    15
    10  1.565226    61     0    16
    10  1.647606    62     0    17
    10  1.729986    63     0    18
    10  1.812366    64     0    19
    10  1.894747    65     0    20
    10  1.977127    66     0    21
    10  2.059507    67     0    22
    10  2.141888    68     0    23
    10  2.224268    69     0    24
    10  2.306648    70     0    25
    10  2.389029    71     0    26
    10  2.471409    72     0    27
    10  2.553789    73     0    28
    10  2.636169    74     0    29
    10  2.718550    75     0    30
    10  2.800930    76     0    31
    10  2.883310    77     0    32
    10  2.965691    78     0    33
    10  3.048071    79     0    34
    10  3.130451    80     0    35
    10  3.212831    81     0    36
    10  3.295212    82     0    37
    10  3.377592    83     0    38
    11 -3.377592     1    51     0
    11 -3.295212     2    52     0
    11 -3.212831     3    53     0
    11 -3.130451     4    54     0
    11 -3.048071     5    55     0
    11 -2.965691     6    56     0
    11 -2.883310     7    57     0
    11 -2.800930     8    58     0
    11 -2.718550     9    59     0
    11 -2.636169    10    60     0
    11 -2.553789    11    61     0
    11 -2.471409    12    62     0
    11 -2.389029    13    63     0
    11 -2.306648    14    64     0
    11 -2.224268    15    65     0
    11 -2.141888    16    66     0
    11 -2.059507    17    67     0
    11 -1.977127    18    68     0
    11 -1.894747    19    69     0
    11 -1.812366    20    70     0
    11 -1.729986    21    71     0
    11 -1.647606    22    72     0
    11 -1.565226    23    73     0
    11 -1.482845    24    74     0
    11 -1.400465    25    75     0
    11 -1.318085    26    76     0
    11 -1.235704    27    77     0
    11 -1.153324    28    78     0
    11 -1.070944    29    79     0
    11 -0.988564    30    80     0
    11 -0.906183    31    81     0
    11 -0.823803    32    82     0
    11 -0.741423    33    83     0
    11 -0.659042    34     0     0
    11 -0.576662    35     0     0
    11 -0.494282    36     0     0
    11 -0.411901    37     0     0
    11 -0.329521    38     0     0
    11 -0.247141    39     0     0
    11 -0.164761    40     0     0
    11 -0.082380    41     0     0
    11 -0.000000    42     0     0
    11  0.082380    43     0     0
    11  0.164761    44     0     0
    11  0.247141    45     0     0
    11  0.329521    46     0     0
    11  0.411901    47     0     0
    11  0.494282    48     0     0
    11  0.576662    49     0     0
    11  0.659042    50     0     0
    11  0.741423    51     0     1
    11  0.823803    52     0     2
    11  0.906183    53     0     3
    11  0.988564    54     0     4
    11  1.070944    55     0     5
    11  1.153324    56     0     6
    11  1.235704    57     0     7
    11  1.318085    58     0     8
    11  1.400465    59     0     9
    11  1.482845    60     0    10
    11  1.565226    61     0    11
    11  1.647606    62     0    12
    11  1.729986    63     0    13
    11  1.812366    64     0    14
    11  1.894747    65     0    15
    11  1.977127    66     0    16
    11  2.059507    67     0    17
    11  2.141888    68     0    18
    11  2.224268    69     0    19
    11  2.306648    70     0    20
    11  2.389029    71     0    21
    11  2.471409    72     0    22
    11  2.553789    73     0    23
    11  2.636169    74     0    24
    11  2.718550    75     0    25
    11  2.800930    76     0    26
    11  2.883310    77     0    27
    11  2.965691    78     0    28
    11  3.048071    79     0    29
    11  3.130451    80     0    30
    11  3.212831    81     0    31
    11  3.295212    82     0    32
    11  3.377592    83     0    33
