  1.91533E-01   7.19625E-01
  3.52176E-01   7.47728E-01
  4.28053E-01   6.90604E-01
  4.76942E-01   7.01599E-01
  5.85366E-01   8.22691E-01
  6.70711E-01   8.81549E-01
  7.54455E-01   9.31018E-01
  8.37672E-01   9.77142E-01
  8.89401E-01   1.00977E+00
  9.76469E-01   1.01863E+00
  1.01042E+00   9.93198E-01
  1.03736E+00   9.81588E-01
  1.04343E+00   9.28639E-01
  1.05883E+00   8.91772E-01
  1.08888E+00   8.97652E-01
  1.12515E+00   8.88772E-01
  1.17866E+00   8.85141E-01
  1.20856E+00   8.75232E-01
  1.22072E+00   8.59802E-01
  1.22740E+00   8.21203E-01
  1.16914E+00   7.64616E-01
  1.11924E+00   7.10314E-01
  1.06783E+00   6.57517E-01
  1.00335E+00   6.06671E-01
  9.51153E-01   5.71406E-01
  9.04751E-01   5.43659E-01
  8.61503E-01   5.22417E-01
  8.19963E-01   5.06702E-01
  7.81107E-01   4.93358E-01
  7.51431E-01   4.87162E-01
  7.21666E-01   4.86496E-01
  7.01616E-01   4.88287E-01
  6.89509E-01   4.94685E-01
  6.82430E-01   5.01601E-01
  6.82339E-01   5.09990E-01
  6.87440E-01   5.17762E-01
  6.96537E-01   5.25934E-01
  7.07924E-01   5.33048E-01
  7.20312E-01   5.38036E-01
  7.33885E-01   5.42544E-01
  7.46715E-01   5.46195E-01
  7.59087E-01   5.48026E-01
  7.72296E-01   5.49780E-01
  7.85607E-01   5.50366E-01
  7.99431E-01   5.50111E-01
  8.13473E-01   5.48846E-01
  8.27734E-01   5.47188E-01
  8.41393E-01   5.44842E-01
  8.52956E-01   5.41423E-01
  8.61463E-01   5.37522E-01
  8.66697E-01   5.32912E-01
  8.67689E-01   5.27208E-01
  8.65135E-01   5.21012E-01
  8.59695E-01   5.14689E-01
  8.52067E-01   5.08587E-01
  8.43201E-01   5.03104E-01
  8.33776E-01   4.98416E-01
  8.24440E-01   4.94701E-01
  8.15208E-01   4.91861E-01
  8.06442E-01   4.89896E-01
  7.98356E-01   4.88776E-01
  7.90920E-01   4.88453E-01
  7.84214E-01   4.88809E-01
  7.78536E-01   4.89852E-01
  7.73875E-01   4.91381E-01
  7.70355E-01   4.93333E-01
  7.68003E-01   4.95543E-01
  7.66854E-01   4.97936E-01
  7.66820E-01   5.00420E-01
  7.67759E-01   5.02840E-01
  7.69575E-01   5.05115E-01
  7.72143E-01   5.07240E-01
  7.75248E-01   5.09097E-01
  7.78799E-01   5.10681E-01
  7.82643E-01   5.11963E-01
  7.86637E-01   5.12927E-01
  7.90655E-01   5.13570E-01
  7.94567E-01   5.13893E-01
  7.98257E-01   5.13927E-01
  8.01601E-01   5.13697E-01
  8.04493E-01   5.13219E-01
  8.06879E-01   5.12549E-01
  8.08682E-01   5.11710E-01
  8.09890E-01   5.10736E-01
  8.10509E-01   5.09665E-01
  8.10582E-01   5.08540E-01
  8.10160E-01   5.07403E-01
  8.09305E-01   5.06286E-01
  8.08104E-01   5.05231E-01
  8.06627E-01   5.04270E-01
  8.04947E-01   5.03426E-01
  8.03139E-01   5.02718E-01
  8.01276E-01   5.02164E-01
  7.99417E-01   5.01765E-01
  7.97627E-01   5.01526E-01
  7.95961E-01   5.01442E-01
  7.94466E-01   5.01503E-01
  7.93176E-01   5.01691E-01
  7.92119E-01   5.01990E-01
  7.91312E-01   5.02378E-01
