  1.39042E+00   1.50868E+00
  1.94089E+00   1.59715E+00
  2.09300E+00   1.45760E+00
  2.11471E+00   1.45481E+00
  2.39430E+00   1.66162E+00
  2.56341E+00   1.78281E+00
  2.71335E+00   1.89031E+00
  2.85077E+00   1.99968E+00
  2.89339E+00   2.04736E+00
  2.97063E+00   2.11175E+00
  2.88865E+00   2.06450E+00
  2.81606E+00   1.99033E+00
  2.66932E+00   1.86847E+00
  2.56645E+00   1.79315E+00
  2.51001E+00   1.74505E+00
  2.47421E+00   1.71205E+00
  2.47271E+00   1.70213E+00
  2.43057E+00   1.66500E+00
  2.36557E+00   1.61121E+00
  2.28300E+00   1.53878E+00
  2.11107E+00   1.41942E+00
  1.96100E+00   1.30620E+00
  1.81681E+00   1.20004E+00
  1.66335E+00   1.09659E+00
  1.53852E+00   1.01892E+00
  1.42694E+00   9.52797E-01
  1.32787E+00   9.00685E-01
  1.23684E+00   8.57589E-01
  1.15324E+00   8.21992E-01
  1.08599E+00   8.00319E-01
  1.02343E+00   7.85121E-01
  9.74234E-01   7.76579E-01
  9.38504E-01   7.75410E-01
  9.10072E-01   7.76233E-01
  8.92166E-01   7.80129E-01
  8.81691E-01   7.84803E-01
  8.76906E-01   7.89954E-01
  8.75122E-01   7.93648E-01
  8.74716E-01   7.94847E-01
  8.76631E-01   7.95222E-01
  8.78224E-01   7.92556E-01
  8.79744E-01   7.88319E-01
  8.83522E-01   7.83499E-01
  8.88046E-01   7.77428E-01
  8.93452E-01   7.70729E-01
  8.99359E-01   7.63251E-01
  9.06360E-01   7.54904E-01
  9.13365E-01   7.45661E-01
  9.18870E-01   7.34954E-01
  9.22189E-01   7.22202E-01
  9.23219E-01   7.08127E-01
  9.21008E-01   6.93364E-01
  9.16054E-01   6.78458E-01
  9.08792E-01   6.64147E-01
  8.99813E-01   6.50769E-01
  8.89945E-01   6.38855E-01
  8.79804E-01   6.28574E-01
  8.69849E-01   6.20205E-01
  8.60120E-01   6.13721E-01
  8.51193E-01   6.09289E-01
  8.42981E-01   6.06914E-01
  8.35612E-01   6.06551E-01
  8.29067E-01   6.08079E-01
  8.23577E-01   6.11050E-01
  8.19109E-01   6.14901E-01
  8.15692E-01   6.19431E-01
  8.13301E-01   6.24158E-01
  8.11905E-01   6.28788E-01
  8.11415E-01   6.33137E-01
  8.11726E-01   6.36973E-01
  8.12712E-01   6.40258E-01
  8.14304E-01   6.43001E-01
  8.16272E-01   6.45081E-01
  8.18576E-01   6.46524E-01
  8.21119E-01   6.47357E-01
  8.23775E-01   6.47551E-01
  8.26473E-01   6.47138E-01
  8.29068E-01   6.46149E-01
  8.31493E-01   6.44648E-01
  8.33665E-01   6.42758E-01
  8.35492E-01   6.40562E-01
  8.36956E-01   6.38191E-01
  8.38010E-01   6.35660E-01
  8.38636E-01   6.33050E-01
  8.38829E-01   6.30408E-01
  8.38605E-01   6.27804E-01
  8.38008E-01   6.25279E-01
  8.37098E-01   6.22908E-01
  8.35940E-01   6.20766E-01
  8.34621E-01   6.18919E-01
  8.33191E-01   6.17415E-01
  8.31707E-01   6.16282E-01
  8.30235E-01   6.15544E-01
  8.28814E-01   6.15203E-01
  8.27495E-01   6.15251E-01
  8.26307E-01   6.15649E-01
  8.25281E-01   6.16338E-01
  8.24424E-01   6.17249E-01
  8.23745E-01   6.18319E-01
  8.23247E-01   6.19484E-01
