  9.31110E+00   7.88129E+00
  1.24140E+01   6.60353E+00
  1.29615E+01   5.24464E+00
  1.27212E+01   4.90802E+00
  1.40073E+01   5.43740E+00
  1.46336E+01   5.73751E+00
  1.51537E+01   5.98962E+00
  1.55660E+01   6.24586E+00
  1.54393E+01   6.31113E+00
  1.54748E+01   6.42723E+00
  1.46749E+01   6.20342E+00
  1.39287E+01   5.95129E+00
  1.28344E+01   5.54624E+00
  1.19894E+01   5.27143E+00
  1.13940E+01   5.06548E+00
  1.09081E+01   4.90586E+00
  1.05847E+01   4.80781E+00
  1.01034E+01   4.63181E+00
  9.54821E+00   4.41832E+00
  8.95383E+00   4.16986E+00
  8.04041E+00   3.79605E+00
  7.25134E+00   3.47314E+00
  6.52534E+00   3.16846E+00
  5.80002E+00   2.87360E+00
  5.21275E+00   2.65015E+00
  4.69084E+00   2.45149E+00
  4.23950E+00   2.28616E+00
  3.82862E+00   2.13791E+00
  3.46143E+00   2.00612E+00
  3.16302E+00   1.90607E+00
  2.88800E+00   1.81998E+00
  2.66511E+00   1.75494E+00
  2.49398E+00   1.70532E+00
  2.34293E+00   1.66234E+00
  2.22825E+00   1.62767E+00
  2.13945E+00   1.59642E+00
  2.06926E+00   1.56746E+00
  2.01045E+00   1.53992E+00
  1.95886E+00   1.51159E+00
  1.91880E+00   1.48532E+00
  1.87975E+00   1.45827E+00
  1.84440E+00   1.43382E+00
  1.81789E+00   1.40991E+00
  1.79645E+00   1.38430E+00
  1.77916E+00   1.35740E+00
  1.76467E+00   1.32957E+00
  1.75574E+00   1.30053E+00
  1.74914E+00   1.27107E+00
  1.74190E+00   1.24133E+00
  1.73288E+00   1.21147E+00
  1.72229E+00   1.18405E+00
  1.70770E+00   1.16049E+00
  1.68997E+00   1.14306E+00
  1.67028E+00   1.13087E+00
  1.64898E+00   1.12202E+00
  1.62734E+00   1.11584E+00
  1.60639E+00   1.11100E+00
  1.58635E+00   1.10717E+00
  1.56694E+00   1.10392E+00
  1.54979E+00   1.10166E+00
  1.53335E+00   1.10062E+00
  1.51841E+00   1.10116E+00
  1.50477E+00   1.10403E+00
  1.49272E+00   1.10833E+00
  1.48232E+00   1.11287E+00
  1.47362E+00   1.11754E+00
  1.46659E+00   1.12169E+00
  1.46118E+00   1.12498E+00
  1.45722E+00   1.12718E+00
  1.45470E+00   1.12801E+00
  1.45342E+00   1.12759E+00
  1.45342E+00   1.12608E+00
  1.45415E+00   1.12366E+00
  1.45558E+00   1.12064E+00
  1.45769E+00   1.11707E+00
  1.46016E+00   1.11285E+00
  1.46296E+00   1.10804E+00
  1.46575E+00   1.10280E+00
  1.46851E+00   1.09727E+00
  1.47118E+00   1.09194E+00
  1.47352E+00   1.08707E+00
  1.47549E+00   1.08303E+00
  1.47706E+00   1.07959E+00
  1.47817E+00   1.07681E+00
  1.47876E+00   1.07452E+00
  1.47881E+00   1.07273E+00
  1.47840E+00   1.07126E+00
  1.47760E+00   1.07013E+00
  1.47645E+00   1.06934E+00
  1.47510E+00   1.06889E+00
  1.47356E+00   1.06882E+00
  1.47182E+00   1.06915E+00
  1.46998E+00   1.06990E+00
  1.46812E+00   1.07106E+00
  1.46627E+00   1.07263E+00
  1.46449E+00   1.07447E+00
  1.46285E+00   1.07642E+00
  1.46137E+00   1.07831E+00
  1.46010E+00   1.08009E+00
  1.45902E+00   1.08164E+00
